borough,numunits,stories,housewgt,sequenceno,cd,unitflr2,regext,housing,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,board2,struct,old,rodent2,dilap
4,1,1,168.09634,644204,49,2,0,3,0,,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,801753,49,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,1,1,228.03029,776663,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,687373,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,2,228.03029,824979,49,2,0,3,,,0,0,0,0,0,1,1,0,
4,1,1,168.09634,436894,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,690735,49,2,0,3,0,0,0,0,0,1,0,1,0,0,0
4,1,1,228.03029,752035,49,2,1,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,318775,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,245.36407,171037,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,238579,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,619108,49,2,0,3,0,,0,0,0,0,0,1,0,0,0
4,1,1,183.27329,946501,49,2,,3,0,,,,,,0,,0,,1
4,1,1,183.27329,732573,49,2,,3,0,0,,,,,0,,0,,0
4,3,1,183.27329,100909,49,3,0,3,0,,0,0,1,0,0,1,0,0,0
4,3,1,183.27329,554394,49,2,,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,228.03029,896291,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,532279,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,757338,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,582623,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,183.27329,420514,49,2,,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,228.03029,524172,49,3,0,3,0,0,1,0,1,1,0,1,1,0,1
4,3,1,168.09634,693333,49,2,,4,0,0,0,0,0,0,0,1,1,0,1
4,3,1,182.92696,301949,49,3,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,183.27329,552874,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,435148,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,48001,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,183.27329,369735,49,2,0,3,0,,0,0,0,0,0,1,1,0,1
4,1,1,228.03029,849359,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,754738,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,320566,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,297464,49,2,,3,0,,,,,,0,,0,,0
4,1,1,183.27329,788778,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,960095,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,49945,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,225074,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,2,228.03029,305897,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,245.36407,415443,49,2,0,3,0,1,1,0,1,1,0,1,0,0,0
4,1,1,181.90244,86080,49,2,0,3,0,0,0,0,0,1,0,1,0,0,0
4,1,1,228.03029,377106,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,168.09634,713174,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,183.27329,962530,49,2,0,3,0,0,0,0,0,0,0,1,0,0,1
4,3,1,182.92696,8655,49,3,0,3,0,0,0,0,0,0,0,1,0,0,1
4,3,1,168.09634,989178,49,2,,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,101529,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,217.63703,631281,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,183.27329,181887,49,2,1,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,966535,49,2,0,3,0,0,0,0,0,0,0,1,0,0,1
4,1,1,168.09634,569318,49,2,0,3,0,1,0,0,0,0,0,1,1,0,0
4,1,1,245.36407,107021,49,2,,3,1,0,,,,,0,,1,,0
4,1,1,168.09634,887866,49,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,2,168.09634,943964,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,811409,49,2,,3,0,0,,,,,0,,0,,0
4,1,1,228.03029,125068,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,718947,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,177.03785,226500,49,2,0,4,0,0,1,0,2,1,0,1,0,0,0
4,7,1,183.27329,559290,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,168.09634,728167,49,2,0,3,0,,0,0,0,0,0,1,0,0,0
4,3,1,201.06813,179846,49,3,,3,0,,,,,,0,,0,,0
4,3,1,217.63703,381593,49,3,1,3,0,0,0,0,0,0,0,1,0,0,0
4,8,1,217.63703,189304,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,183.27329,474961,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,990108,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,451327,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,110755,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,193769,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,125369,49,2,0,3,1,0,0,0,0,0,0,1,0,0,0
4,1,1,245.36407,79185,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,700554,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,182.92696,956546,49,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,1,1,168.09634,790933,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,582415,49,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,228.03029,789365,49,2,1,3,0,0,0,0,0,1,0,1,1,1,0
4,1,2,245.36407,910355,49,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,1,2,228.03029,464001,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,2,228.03029,708939,49,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,1,1,245.36407,36847,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,665784,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,182.57605,675810,49,2,,3,0,0,,,,,1,,0,,0
4,1,1,168.09634,767907,49,2,0,3,0,,0,0,0,0,0,1,0,0,0
4,1,3,168.09634,861251,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,245.36407,59729,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,204.53494,417166,49,3,,4,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,352522,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,146176,49,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.03029,625560,49,2,0,3,0,0,0,0,1,0,0,1,1,0,0
4,1,1,168.09634,976926,49,2,,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,182.92696,314789,49,3,0,4,0,0,0,0,0,0,0,1,1,0,0
4,3,1,182.92696,687780,49,3,0,4,0,0,0,0,0,0,0,1,1,0,0
4,3,1,228.03029,395086,49,2,,3,0,0,,,,,0,,1,,0
4,3,1,183.27329,215441,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,193.46252,470771,49,2,0,4,0,0,0,0,0,0,0,1,0,0,0
4,1,1,217.63703,615347,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,183.27329,446220,49,2,,3,0,0,,,,,0,,0,,0
4,3,1,183.27329,141094,49,3,0,3,0,0,0,0,0,0,0,1,0,0,1
4,3,1,183.27329,60384,49,2,,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,168.09634,235448,49,3,1,3,0,0,0,0,0,0,0,1,0,0,0
4,6,2,188.19641,176461,49,3,,4,0,0,0,0,1,0,0,1,0,0,0
4,6,1,201.06813,921065,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,6,2,217.63703,342763,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,6,2,183.27329,436597,49,4,,3,0,0,0,0,0,1,0,1,0,0,0
4,3,1,245.36407,360708,49,3,1,4,0,0,0,0,0,0,0,1,0,0,0
4,3,1,228.03029,776290,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.03029,362295,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,245.36407,466908,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,10,3,168.09634,67624,49,2,,3,0,0,0,0,0,0,0,1,1,0,0
4,10,3,183.27329,268200,49,2,1,3,0,0,0,0,0,0,1,1,1,0,0
4,10,3,183.27329,287096,49,3,0,3,0,0,0,0,0,0,0,1,1,0,0
4,10,3,183.27329,454516,49,3,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,733107,49,2,0,3,1,1,0,0,0,0,0,1,0,0,0
4,1,1,168.09634,57462,49,2,0,3,0,0,0,0,0,1,0,0,0,0,0
4,3,1,193.46252,534054,49,2,0,4,0,0,0,0,0,0,0,0,0,0,0
4,9,1,188.19641,912362,49,3,0,3,0,0,0,0,0,,0,1,0,0,0
4,10,1,183.27329,809024,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,8,1,183.27329,328150,49,3,,3,0,0,0,0,0,0,0,1,0,0,0
4,10,1,217.63703,885696,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,183.27329,534048,49,3,0,3,0,,0,0,0,0,0,1,0,0,0
4,3,1,168.09634,769097,49,2,1,4,0,0,0,0,0,0,0,1,0,0,0
4,10,1,168.09634,813889,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,11,1,182.57605,178147,49,2,0,2,0,0,1,,0,0,0,1,0,0,0
4,1,1,168.09634,275170,49,2,0,3,0,0,0,0,0,1,1,1,1,0,0
4,1,1,228.03029,240980,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,168.09634,332897,49,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,3,1,183.27329,399125,49,3,0,4,0,0,0,0,0,0,0,1,0,0,1
4,1,1,168.09634,225604,49,2,,3,0,0,,,,,0,,0,,0
4,3,1,168.09634,576645,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,204.53494,431899,49,3,,4,0,0,0,,,,0,,0,,0
4,10,5,217.63703,811653,49,5,,3,0,0,0,0,,0,0,1,0,0,0
4,10,5,228.03029,994306,49,2,,3,0,0,0,0,0,0,0,1,0,0,0
4,11,5,168.09634,315962,49,2,,3,0,0,,,,,0,,0,,0
4,10,5,217.63703,22275,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,10,5,182.92696,772725,49,7,1,4,0,0,0,0,0,0,0,1,0,0,0
4,10,5,183.27329,977298,49,7,,3,0,0,0,0,0,0,1,1,0,0,0
4,10,5,165.19196,423547,49,2,1,3,0,0,0,0,0,0,0,1,0,0,0
4,1,2,168.09634,132549,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,245.36407,428656,49,2,0,3,1,0,0,0,0,0,0,1,1,0,0
4,1,1,182.57605,848506,49,2,0,4,1,0,0,0,0,0,0,1,1,0,0
4,1,1,165.19196,685985,49,2,,4,1,1,0,0,0,,0,1,1,0,
4,1,1,240.87666,75122,49,3,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,217.63703,622937,49,3,0,4,0,,1,1,1,1,0,0,1,0,0
4,10,1,168.09634,120609,49,3,1,3,0,,0,0,0,0,0,1,1,0,0
4,4,2,245.36407,221092,49,3,1,3,0,0,0,0,0,0,0,1,0,0,0
4,4,2,204.53494,311024,49,4,1,3,0,0,0,0,0,0,0,1,0,0,0
4,3,2,182.92696,513872,49,3,0,4,0,0,0,0,0,1,1,1,1,0,0
4,4,2,182.92696,630946,49,4,0,4,0,0,0,0,0,1,0,0,1,0,0
4,1,1,165.19196,597928,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,6,1,228.03029,171110,49,2,0,4,0,0,0,0,0,0,0,1,0,0,0
4,8,1,181.90244,910809,49,2,,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,182.92696,541131,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,4,1,228.03029,474123,49,2,,4,0,0,0,0,0,0,0,1,0,0,0
4,3,1,182.57605,601757,49,3,,4,0,0,0,0,0,0,0,0,0,0,0
4,5,2,168.09634,487997,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,228.03029,607188,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,1,1,182.57605,834701,49,2,0,4,0,0,0,0,0,1,0,0,0,0,0
4,3,1,266.22542,219243,49,2,0,4,0,0,1,0,1,1,0,0,0,0,1
4,4,1,204.53494,575187,49,3,,4,0,0,0,0,0,0,0,0,0,0,1
4,8,2,217.63703,436179,49,4,1,2,0,0,0,0,0,0,0,1,0,0,0
4,8,2,183.27329,434604,49,2,,3,0,0,,,,,0,,0,,0
4,8,2,183.27329,525588,49,2,,3,0,0,0,0,0,0,0,1,0,0,0
4,12,5,182.92696,9684,49,5,1,2,0,0,0,0,0,0,0,1,0,0,0
4,12,5,182.92696,337443,49,5,,2,0,0,0,0,0,0,0,1,0,0,0
4,12,5,182.92696,287078,49,5,,2,0,0,0,0,0,0,0,1,0,0,1
4,12,5,182.92696,377546,49,5,1,2,0,0,0,0,1,1,0,1,0,0,1
4,8,2,183.27329,894741,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,8,2,183.27329,207446,49,3,0,3,0,0,0,0,0,0,0,1,0,0,0
4,8,2,168.09634,697497,49,3,,3,0,0,,,,,0,,0,,0
4,8,2,168.09634,862923,49,4,0,3,0,0,1,0,0,1,0,1,0,0,0
4,3,1,182.57605,142524,49,3,,4,1,0,0,0,0,0,0,1,1,0,0
4,3,1,182.92696,611297,49,2,0,3,1,0,0,0,0,0,0,1,1,0,0
4,1,1,245.36407,821397,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,183.27329,497355,49,2,,3,0,0,0,0,0,0,0,1,1,0,0
4,7,2,182.92696,348751,49,2,,3,0,0,0,0,1,1,0,1,1,0,0
4,7,2,183.27329,413726,49,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,7,2,217.63703,666273,49,3,0,2,0,,0,0,0,0,0,1,1,0,0
4,4,2,177.03785,110914,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,5,2,204.53494,341395,49,4,0,4,0,0,0,0,1,1,0,1,0,0,0
4,5,2,182.57605,437988,49,2,0,4,0,0,0,0,0,0,0,1,0,0,0
4,5,2,183.27329,819113,49,3,0,3,0,0,0,0,0,0,0,0,0,0,0
4,9,2,217.63703,247396,49,2,1,2,0,0,0,0,0,0,0,1,1,0,0
4,9,2,182.92696,239544,49,2,1,2,0,0,0,0,0,0,0,1,1,0,0
4,9,1,182.92696,451627,49,3,1,2,0,0,0,0,0,1,0,1,1,0,0
4,9,2,182.92696,19326,49,2,1,2,0,0,0,0,0,0,0,1,1,0,0
4,3,1,204.53494,225506,49,2,,4,0,0,,,,,0,,0,,0
4,3,1,165.19196,101537,49,3,,4,0,0,,,,,0,,0,,0
4,5,1,182.92696,423415,49,3,0,4,0,0,0,0,2,1,0,0,0,1,0
4,3,1,204.53494,422629,49,2,,4,0,0,,,,,0,,0,,0
4,5,2,182.57605,113266,49,1,,4,0,0,,,,,0,,1,,0
4,4,1,245.36407,203319,49,2,0,4,0,1,0,0,0,0,0,0,1,0,0
4,3,1,177.03785,932886,49,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,3,1,217.63703,952026,49,2,,3,0,0,,,,,0,,1,,0
4,3,2,182.57605,925736,49,3,,3,0,0,,,,,0,,0,,0
4,3,1,183.27329,484987,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,3,1,168.09634,780053,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,3,1,168.09634,759745,49,2,,3,0,0,,,,,0,,0,,0
4,5,2,193.46252,960086,49,4,,4,0,,0,0,0,0,0,1,0,0,0
4,5,2,168.09634,216559,49,2,,4,0,0,0,0,0,0,0,1,0,0,0
4,5,2,182.92696,851776,49,3,,4,0,,0,0,0,0,0,1,0,0,0
4,5,2,217.63703,257374,49,4,0,4,0,,0,0,0,0,1,1,0,0,0
4,9,1,182.92696,931225,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,4,1,230.69194,811571,49,2,0,4,0,0,1,0,2,0,0,0,0,1,0
4,3,1,168.09634,404759,49,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,5,2,204.53494,932167,49,4,,4,0,0,,,,,,,0,,1
4,5,2,204.53494,346045,49,3,,4,0,0,0,0,0,1,0,1,0,0,0
4,3,2,193.46252,472209,49,4,0,4,0,0,0,0,0,0,0,1,0,0,1
4,3,1,193.46252,412904,49,2,,4,0,0,0,0,0,0,0,1,0,0,0
4,2,1,182.57605,395944,49,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,5,2,193.46252,112560,49,2,,4,0,0,0,0,0,0,0,1,0,0,0
4,8,1,204.53494,669287,49,3,1,2,0,,0,0,0,0,0,1,0,0,0
4,7,1,182.92696,897499,49,3,0,2,0,0,0,1,0,0,0,0,0,0,0
4,7,1,193.46252,289061,49,2,0,2,0,0,0,0,0,0,0,1,0,0,0
4,1,1,198.30830,628230,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,196.62009,313162,50,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,1,1,198.30830,706404,50,2,,3,0,,,,,,0,,1,,0
4,1,1,198.30830,486480,50,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,1,1,196.62009,502088,50,2,0,3,0,0,0,0,1,0,0,1,0,0,0
4,1,1,198.30830,705319,50,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,187.43827,946456,50,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,2,187.43827,749673,50,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,196.62009,574834,50,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.32459,297025,50,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,1,1,196.62009,111063,50,2,0,3,0,0,0,0,0,0,1,0,1,0,0
4,1,1,228.32459,557880,50,2,,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,196.62009,171986,50,2,0,3,0,0,0,0,0,0,1,0,1,1,0
4,3,1,209.97177,736435,50,3,1,4,0,,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,889536,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,967583,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,559165,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,961083,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,187.43827,731298,50,2,0,3,0,0,1,0,0,0,0,1,1,1,0
4,1,1,228.32459,16570,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,168806,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.32459,273190,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.32459,857459,50,2,0,3,0,0,0,0,0,0,0,1,1,1,0
4,3,1,198.30830,844488,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,194.95851,630718,50,3,1,4,0,0,0,0,0,0,0,1,1,0,0
4,5,1,228.32459,396175,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,209.97177,732372,50,3,0,4,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,860331,50,2,0,3,0,0,1,,0,1,1,1,1,0,0
4,5,2,194.93944,919471,50,2,,4,0,,0,0,0,0,0,1,1,0,0
4,5,1,225.86541,276764,50,3,0,4,0,0,0,0,0,0,0,1,1,0,0
4,3,1,198.30830,159882,50,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,228.32459,986791,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,196.62009,81566,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,215.01249,262681,50,2,1,3,0,0,1,0,0,0,0,1,1,0,0
4,1,1,196.62009,614936,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,196.62009,314994,50,2,,3,0,,,,,,0,,1,,0
4,3,1,196.62009,141730,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,187.43827,996768,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,195683,50,2,0,3,0,0,1,0,0,0,0,0,1,0,0
4,1,1,187.43827,547597,50,2,0,4,0,0,0,0,0,0,0,1,1,0,0
4,1,1,187.43827,929152,50,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,3,1,196.62009,882448,50,2,0,4,0,0,0,0,0,0,1,0,1,0,0
4,3,1,230.69194,851548,50,3,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,228.32459,565266,50,2,0,3,0,0,0,,0,0,0,1,1,0,0
4,1,1,228.32459,182224,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,2,198.30830,100242,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,4,196.62009,339372,50,3,0,3,0,0,1,0,0,0,0,1,1,0,0
4,1,1,228.32459,825567,50,2,0,3,0,0,0,1,0,0,0,1,1,1,0
4,1,1,196.62009,236509,50,2,,3,0,,,,,,0,,1,,0
4,1,1,196.62009,931499,50,2,0,3,0,,0,0,0,0,0,1,1,0,0
4,1,1,187.43827,787437,50,2,,3,0,,,,,,0,,1,,0
4,1,1,187.43827,387056,50,,,3,0,,,,,,0,,1,,0
4,1,1,187.43827,787543,50,2,0,2,1,1,1,,2,0,1,0,1,1,0
4,1,1,198.30830,508786,50,2,1,3,0,0,1,0,0,0,0,1,1,0,0
4,3,2,196.62009,66623,50,2,0,4,0,0,1,0,0,0,0,0,0,1,0
4,3,1,265.12597,179125,50,3,1,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,209.97177,372275,50,2,1,4,0,0,0,0,0,0,0,1,0,0,0
4,3,1,209.97177,248253,50,3,0,4,0,0,0,0,0,0,0,1,0,0,0
4,1,1,228.32459,122948,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,228.32459,642290,50,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,3,1,228.32459,295268,50,3,,3,0,,,,,,0,,1,,0
4,1,1,196.62009,511234,50,2,0,3,0,0,0,0,0,0,0,1,1,1,0
4,1,1,198.30830,482565,50,2,,3,0,,,,,,,,1,,0
4,1,1,228.32459,162622,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,3,1,187.43827,908327,50,2,,3,0,,,,,,0,,1,,0
4,3,1,196.62009,606135,50,3,0,4,0,0,0,0,2,1,0,1,1,0,0
4,1,1,198.30830,294233,50,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,2,1,228.32459,580027,50,2,0,4,0,0,0,0,0,0,0,1,1,0,0
4,3,1,196.62009,474009,50,2,0,3,0,0,0,,0,0,0,0,1,0,0
4,3,1,198.30830,97159,50,3,0,4,0,0,0,0,0,0,0,1,1,0,0
4,3,1,196.62009,799299,50,2,0,3,0,,0,0,0,0,0,1,0,0,0
4,3,1,194.95851,241012,50,3,,4,0,,0,0,0,0,0,,0,0,0
4,3,1,198.30830,963755,50,2,0,3,0,0,0,0,0,0,0,1,0,0,0
4,3,1,194.95851,353965,50,3,1,4,0,0,0,0,0,0,0,0,0,0,0
4,1,1,228.32459,695872,50,2,0,3,0,0,0,0,0,0,0,,1,0,0
4,1,1,198.30830,199724,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,196.62009,952272,50,2,0,3,0,0,0,0,0,1,0,1,1,0,0
4,5,2,265.12597,750602,50,2,0,4,0,0,0,0,0,0,1,1,1,0,0
4,1,2,198.30830,733441,50,3,0,3,0,0,0,0,0,0,1,0,1,1,0
4,1,1,228.32459,780814,50,2,0,3,1,0,0,0,0,0,1,1,1,0,0
4,5,2,187.43827,752050,50,2,0,3,0,,1,0,0,0,1,1,1,1,0
4,1,1,181.90244,460881,50,2,0,3,0,,0,0,0,0,1,1,0,0,0
4,1,1,187.43827,912092,50,2,0,3,0,0,0,0,0,0,1,0,0,0,0
4,1,1,187.43827,392304,50,2,0,3,0,0,0,0,0,0,1,0,1,0,0
4,1,1,215.01249,913374,50,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,1,1,209.97177,488546,50,2,,3,0,,,,,,0,,1,,0
4,1,1,198.30830,398762,50,2,1,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,187.43827,822597,50,2,,3,0,,,,,,0,,1,,0
4,1,1,196.62009,531291,50,2,1,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,198.30830,126911,50,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,1,1,196.62009,492274,50,2,1,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,198.30830,973182,50,2,0,3,0,0,0,0,0,0,1,0,1,0,0
4,1,1,187.43827,384286,50,2,,3,1,0,,,,,1,,1,,0
4,5,3,198.30830,115591,50,3,,4,0,,0,0,0,0,1,1,1,0,0
4,1,1,196.62009,531259,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,399884,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,198.30830,615759,50,2,0,3,0,0,0,0,0,,1,1,1,0,0
4,1,1,187.43827,227014,50,2,0,3,0,0,0,0,0,0,1,0,1,0,0
4,1,1,228.32459,727532,50,2,0,4,0,0,0,0,0,0,1,1,1,0,0
4,1,1,228.32459,320124,50,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,1,1,196.62009,227751,50,2,0,3,0,0,0,0,0,0,1,0,1,0,0
4,1,1,196.62009,841731,50,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,2,209.97177,8258,50,2,0,3,0,0,0,0,0,0,1,1,1,1,0
4,1,1,198.30830,890017,50,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,1,1,265.12597,738360,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.32459,135258,50,2,0,3,0,0,0,0,0,0,1,1,1,0,0
4,3,1,209.97177,404267,50,2,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,1,228.32459,509471,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.32459,472459,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,228.32459,303719,50,2,0,3,0,0,0,0,0,0,0,1,1,0,0
4,1,1,209.97177,661348,50,2,,4,0,0,0,0,0,0,0,1,0,0,0
4,1,1,215.01249,133069,50,2,,3,0,,,,,,1,,0,,0
4,1,1,265.12597,497351,50,2,0,3,0,0,0,0,0,0,1,0,0,0,0
