"borough" "numunits" "stories" "race" "personrm" "housewgt" "sequenceno" "under6" "cd" "unitflr2" "regext" "totincom2" "subsidy" "housing" "poverty" "povertyx2" "extwin4_2" "extflr5_2" "intcrack2" "inthole2" "intpeel_cat" "intleak2" "duration" "board2" "struct" "old" "help" "rodent2" "foreign" "dilap" "black_Mean" "board2_Mean" "foreign_Mean" "help_Mean" "hispanic_Mean" "old_Mean" "poverty_Mean" "povertyx2_Mean" "pubhous_Mean" "regext_Mean" "struct_Mean" "dilap_Mean" "ownhous_Mean" "duration_Mean" "extwin4_2_Mean" "extflr5_2_Mean" "intcrack2_Mean" "inthole2_Mean" "intleak2_Mean" "vacrate" "bldg" "dist" "dist.stratum" "dist.id"
"11513" 4 3 1 2 0.4 138.36083 862616 1 40 2 0 126200 NA 3 0 0 0 1 0 0 0 0 5 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6482 40 5 3
"11514" 4 3 1 1 0.8 151.25956 31730 1 40 3 NA 81000 0 4 0 0 0 1 0 0 0 0 3 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6482 40 5 3
"11515" 4 5 2 5 0.33 214.39235 356044 1 40 2 0 0 NA 4 1 1 0 0 0 0 0 0 4 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6483 40 5 3
"11516" 4 5 2 5 0.67 214.39235 828693 1 40 3 0 75400 NA 3 0 0 0 0 0 0 0 0 12 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6483 40 5 3
"11517" 4 5 2 5 0.25 193.63324 151103 1 40 4 0 -15000 0 4 1 1 0 0 0 0 0 0 4 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6483 40 5 3
"11518" 4 3 1 4 0.5 257.52854 166105 1 40 2 0 125600 0 4 0 0 0 0 0 0 1 0 32 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6484 40 5 3
"11519" 4 3 1 4 0.25 151.25956 40480 1 40 3 NA 6472 NA 4 1 1 0 NA NA NA NA NA 0 0 NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6485 40 5 3
"11520" 4 5 2 1 0.4 138.36083 128734 1 40 2 0 28236 NA 3 0 0 0 0 0 0 0 0 28 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6486 40 5 3
"11521" 4 5 2 1 0.33 151.25956 385891 1 40 3 0 40000 NA 4 0 0 0 0 0 0 0 0 29 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6486 40 5 3
"11522" 4 3 1 5 0.5 215.80982 442493 1 40 2 1 69000 0 4 0 0 0 NA 0 0 0 1 10 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6487 40 5 3
"11523" 4 1 1 5 1 163.7178 284175 1 40 2 0 40000 NA 3 0 1 0 NA 0 0 0 0 5 0 1 1 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6488 40 5 3
"11524" 4 1 1 4 2 163.7178 541274 2 40 2 0 42000 NA 3 0 1 0 0 0 0 0 0 7 0 1 1 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6489 40 5 3
"11525" 4 3 1 4 0.4 209.07684 28192 1 40 3 1 36000 0 4 0 0 0 0 0 0 0 0 4 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6490 40 5 3
"11526" 4 3 1 5 0.8 209.07684 948995 1 40 2 1 14000 NA 3 1 1 0 NA 0 0 0 0 3 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6491 40 5 3
"11527" 4 6 3 1 0.5 151.25956 713143 1 40 3 NA 28308 0 4 0 1 0 0 0 0 0 0 2 0 0 1 NA 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6492 40 5 3
"11528" 4 11 5 4 0.33 220.15082 634441 1 40 2 0 7440 NA 3 1 1 0 0 0 0 0 0 8 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6493 40 5 3
"11529" 4 10 5 1 0.2 250.36559 371673 1 40 2 NA 7848 NA 2 1 1 0 NA NA NA NA NA 32 0 NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6494 40 5 3
"11530" 4 10 5 1 0.33 257.52854 768636 1 40 2 1 50000 NA 3 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6495 40 5 3
"11531" 4 10 5 1 0.33 165.2652 915009 1 40 3 1 21000 NA 3 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6495 40 5 3
"11532" 4 5 3 5 0.67 163.7178 19597 1 40 3 0 62550 NA 3 0 0 0 0 0 0 0 0 9 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6496 40 5 3
"11533" 4 5 3 5 0.5 138.58992 838170 1 40 NA NA 6000 NA 4 1 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6496 40 5 3
"11534" 4 10 3 5 1.5 215.80982 362942 1 40 3 NA 99000 NA 2 0 0 0 0 0 0 0 0 3 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6497 40 5 3
"11535" 4 10 3 3 1.5 193.63324 332136 1 40 3 1 55617 0 2 0 0 0 0 0 0 0 0 9 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6497 40 5 3
"11536" 4 10 3 5 1.33 193.63324 686150 1 40 3 1 44687 0 2 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6497 40 5 3
"11537" 4 10 3 1 1 151.25956 114933 1 40 4 1 106800 0 2 0 0 0 0 0 0 0 1 25 0 1 1 1 1 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6497 40 5 3
"11538" 4 5 1 1 0.5 138.36083 76950 1 40 2 1 17800 NA 3 0 1 0 NA 0 0 0 0 29 1 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6498 40 5 3
"11539" 4 3 1 5 0.25 215.80982 466222 1 40 2 0 60000 0 4 0 0 1 NA 0 0 0 0 2 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6499 40 5 3
"11540" 4 3 1 4 0.6 215.80982 785044 1 40 3 0 25720 0 4 0 1 1 NA 0 0 0 0 6 0 0 1 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6499 40 5 3
"11541" 4 11 6 4 1 151.25956 655116 1 40 2 1 56400 0 2 0 0 0 0 0 0 0 0 8 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6500 40 5 3
"11542" 4 11 3 5 1 179.764 396695 1 40 2 1 105000 0 2 0 0 0 NA 0 0 0 1 1 0 1 1 1 1 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6501 40 5 3
"11543" 4 11 3 4 1 215.80982 702985 2 40 2 NA 108000 NA 2 0 0 0 0 NA NA NA NA 6 0 NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6502 40 5 3
"11544" 4 10 3 2 0.67 151.25956 987661 1 40 2 1 76000 0 2 0 0 0 0 0 0 0 0 39 0 0 1 1 1 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6503 40 5 3
"11545" 4 7 2 1 1 250.36559 221990 2 40 2 0 153000 NA 2 0 0 0 NA 0 0 0 0 2 1 NA 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6504 40 5 3
"11546" 4 7 2 1 0.25 230.69194 950569 1 40 2 0 8400 NA 3 1 1 0 0 0 0 0 0 71 1 1 1 1 1 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6505 40 5 3
"11547" 4 11 4 4 0.25 151.25956 582985 1 40 2 NA 0 NA 2 1 1 0 NA NA NA NA NA 4 0 NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6506 40 5 3
"11548" 4 11 5 4 1.25 138.58992 446823 1 40 2 0 30000 0 2 0 1 0 0 0 0 0 0 6 0 1 1 1 1 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6507 40 5 3
"11549" 4 11 5 4 0.67 151.25956 58773 1 40 2 1 13072 0 2 0 1 0 0 0 0 0 0 22 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6507 40 5 3
"11550" 4 11 4 1 0.25 257.52854 811783 1 40 2 0 16000 0 2 0 1 0 0 0 0 0 0 52 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6508 40 5 3
"11551" 4 3 1 5 1.33 193.63324 605600 1 40 3 0 16800 0 4 1 1 0 0 0 0 1 0 17 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6509 40 5 3
"11552" 4 3 1 5 1 138.36083 554063 1 40 2 0 23000 NA 3 0 1 0 0 0 0 1 0 17 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6509 40 5 3
"11553" 4 5 3 1 0.29 257.52854 612695 1 40 2 NA 32000 NA 3 0 0 0 0 NA NA NA NA 40 0 NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6510 40 5 3
"11554" 4 6 2 1 0.8 138.36083 961113 1 40 3 NA 45000 NA 4 0 0 0 0 NA NA NA NA 4 0 NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6511 40 5 3
"11555" 4 7 2 4 0.2 151.25956 878525 1 40 3 0 22720 0 2 0 0 0 0 0 0 0 0 25 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6512 40 5 3
"11556" 4 7 2 5 1.33 138.58992 880432 1 40 4 0 41000 0 2 0 0 0 0 0 0 0 0 7 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6512 40 5 3
"11557" 4 7 2 4 0.4 215.80982 831217 1 40 4 0 24504 0 2 0 1 0 0 0 0 2 0 21 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6512 40 5 3
"11558" 4 1 1 4 0.86 191.80608 88075 1 40 2 1 179000 0 4 0 0 1 1 0 0 0 0 2 1 1 0 1 0 1 1 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6513 40 5 3
"11559" 4 1 1 4 0.4 138.36083 274244 1 40 2 0 18432 NA 3 0 1 1 1 0 0 0 0 33 1 0 0 0 0 1 1 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6513 40 5 3
"11560" 4 1 1 4 0.67 214.39235 166463 1 40 2 0 12000 NA 3 1 1 0 0 0 0 0 0 4 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6514 40 5 3
"11561" 4 3 1 1 0.17 257.52854 397868 1 40 2 0 15500 NA 3 0 1 0 0 0 0 0 0 45 0 0 0 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6515 40 5 3
"11562" 4 10 3 4 0.67 215.80982 647170 1 40 5 NA 35000 0 2 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6516 40 5 3
"11563" 4 10 3 1 1.5 151.25956 162297 2 40 5 0 47000 0 2 0 0 0 0 0 1 2 0 5 0 1 1 1 1 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6516 40 5 3
"11564" 4 10 3 4 1.67 138.58992 476861 1 40 5 0 10000 0 2 1 1 0 0 0 0 0 0 18 0 0 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6516 40 5 3
"11565" 4 5 1 5 1.2 209.07684 532036 2 40 2 0 43200 NA 4 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6517 40 5 3
"11566" 4 3 1 5 0.8 163.7178 951484 1 40 3 0 33000 NA 3 0 1 0 0 0 0 0 0 4 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6518 40 5 3
"11567" 4 5 1 4 1.25 163.7178 982457 1 40 NA NA 41000 NA 3 0 1 0 NA NA NA NA NA 6 0 NA 1 NA NA 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6519 40 5 3
"11568" 4 7 3 5 0.75 193.63324 21468 1 40 4 1 24000 0 2 0 1 0 0 1 0 0 1 9 0 0 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6520 40 5 3
"11569" 4 7 2 5 0.4 138.58992 334157 1 40 4 NA 50000 NA 2 0 0 0 0 NA NA NA NA 2 NA NA 1 NA NA NA 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6521 40 5 3
"11570" 4 7 2 3 0.5 250.36559 219888 1 40 4 1 33000 0 2 0 0 0 0 0 0 0 0 25 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6521 40 5 3
"11571" 4 6 3 4 0.75 151.25956 887079 1 40 3 1 54900 NA 4 0 0 0 0 0 0 0 0 3 1 0 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6522 40 5 3
"11572" 4 6 3 1 0.33 257.52854 474611 1 40 4 1 10776 0 2 0 1 0 0 0 0 1 0 32 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6522 40 5 3
"11573" 4 6 3 1 0.25 225.86541 791465 1 40 4 1 10800 0 2 0 1 0 0 1 0 2 1 42 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6522 40 5 3
"11574" 4 6 4 1 0.33 257.52854 688362 1 40 4 1 898 0 2 1 1 0 0 0 0 1 0 32 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6523 40 5 3
"11575" 4 5 2 5 1 163.7178 87173 2 40 3 0 88800 NA 3 0 0 0 0 0 0 0 0 5 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6524 40 5 3
"11576" 4 5 2 5 0.6 193.63324 979711 1 40 4 0 120000 0 4 0 0 0 0 0 0 0 0 6 0 1 0 1 1 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6524 40 5 3
"11577" 4 6 3 5 1 215.80982 935141 1 40 2 0 14000 0 4 0 1 0 0 0 0 0 0 6 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6525 40 5 3
"11578" 4 5 2 5 0.8 193.63324 497356 1 40 3 0 37000 0 4 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6526 40 5 3
"11579" 4 8 1 1 0.5 181.90244 347494 1 40 1 1 67200 NA 3 0 0 0 0 0 0 0 0 2 1 1 1 0 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6527 40 5 3
"11580" 4 1 1 4 0.4 250.36559 457066 1 40 2 0 76300 NA 3 0 0 0 0 0 0 0 0 34 1 1 1 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6528 40 5 3
"11581" 4 3 1 4 0.5 151.25956 532515 1 40 2 0 81000 NA 3 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6529 40 5 3
"11582" 4 3 1 4 0.6 214.39235 279588 1 40 3 1 32664 NA 3 0 0 0 0 0 0 0 0 21 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6529 40 5 3
"11583" 4 1 1 3 0.43 214.39235 165251 1 40 2 0 80020 NA 3 0 0 0 0 0 0 0 0 6 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6530 40 5 3
"11584" 4 1 1 5 0.56 163.7178 535686 1 40 2 0 111600 NA 3 0 0 0 0 0 0 0 0 3 0 0 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6530 40 5 3
"11585" 4 1 1 1 0.17 138.58992 59460 1 40 2 0 16090 NA 3 0 1 0 0 0 0 0 0 23 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6530 40 5 3
"11586" 4 1 1 1 0.11 220.15082 659535 1 40 2 0 29800 NA 3 0 0 0 0 0 0 0 0 25 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6530 40 5 3
"11587" 4 11 5 1 0.33 257.52854 296923 1 40 5 1 12000 0 2 0 1 0 0 0 0 0 0 31 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6531 40 5 3
"11588" 4 10 5 5 0.33 165.2652 675355 1 40 5 1 60000 0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6532 40 5 3
"11589" 4 11 5 1 1 193.63324 829021 1 40 6 1 95000 0 4 0 0 0 0 0 0 0 0 3 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6533 40 5 3
"11590" 4 11 5 2 1 214.39235 670975 1 40 6 1 88000 NA 3 0 0 0 0 0 0 0 0 6 1 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6533 40 5 3
"11591" 4 11 5 1 1.2 230.69194 203925 1 40 2 1 55000 NA 2 0 0 0 1 0 0 0 0 3 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6534 40 5 3
"11592" 4 10 5 1 0.5 250.36559 508395 1 40 2 1 165000 0 2 0 0 0 0 1 1 2 1 19 0 1 1 1 0 0 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6535 40 5 3
"11593" 4 10 4 5 1.33 193.63324 105943 1 40 2 1 50400 0 2 0 0 0 0 0 0 0 1 15 0 0 1 0 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6536 40 5 3
"11594" 4 10 5 4 0.86 138.58992 158148 3 40 2 1 49000 0 2 0 1 0 0 0 0 0 0 5 0 1 1 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6537 40 5 3
"11595" 4 12 5 4 0.67 138.58992 77501 1 40 7 1 35040 0 2 0 0 0 0 0 0 0 0 23 0 1 0 1 1 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6538 40 5 3
"11596" 4 12 5 5 2 179.764 280907 1 40 7 0 16000 NA 2 0 1 0 0 0 0 0 0 3 0 1 0 1 0 1 0 0.04 0.05 0.73 0.8 0.31 0.78 0.14 0.38 0.01 0.39 0.84 0.03 0.29 14.71 0.03 0.07 0.07 0.02 0.12 0.06 6538 40 5 3
