borough,numunits,stories,race,personrm,housewgt,sequenceno,under6,cd,unitflr2,regext,totincom2,subsidy,housing,poverty,povertyx2,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,duration,board2,struct,old,help,rodent2,foreign,dilap,black_Mean,board2_Mean,foreign_Mean,help_Mean,hispanic_Mean,old_Mean,poverty_Mean,povertyx2_Mean,pubhous_Mean,regext_Mean,struct_Mean,dilap_Mean,ownhous_Mean,duration_Mean,extwin4_2_Mean,extflr5_2_Mean,intcrack2_Mean,inthole2_Mean,intleak2_Mean,vacrate
4,12,6,1,1,196.69543,784444,1,45,3,0,11000,1,4,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,6,5,1.33,207.21169,447066,1,45,6,0,132000,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,6,2,0.33,188.19641,620925,1,45,6,1,8556,0,4,1,1,0,0,0,0,1,1,37,0,1,0,1,1,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,6,4,0.67,165.19196,675980,1,45,6,0,40700,0,4,0,0,0,0,0,0,0,1,6,0,1,0,0,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,1,6,4,1,196.69543,543627,1,45,6,0,13500,0,4,0,1,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,7,5,0.5,201.06813,458937,1,45,9,,46000,0,2,0,0,0,0,0,0,0,0,6,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,7,5,1,207.21169,580003,1,45,9,0,79600,0,2,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,7,5,1,196.69543,524361,2,45,9,0,29000,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.4,165.19196,895911,1,45,2,,72000,,4,0,0,0,,,,,,2,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.75,207.21169,71806,1,45,3,0,33250,0,4,0,0,0,0,0,0,0,0,6,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.75,267.09389,56805,1,45,4,,0,,4,1,1,0,,,,,,1,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,1,2,4,0.5,177.03785,859481,1,45,4,0,52600,0,4,0,0,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,1,2,5,0.5,165.19196,925955,1,45,2,0,13000,0,4,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.75,207.21169,532167,1,45,2,,24000,0,4,0,1,0,,0,0,0,0,5,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,3,5,0.33,198.95768,20129,1,45,3,,20400,0,4,0,0,0,,0,0,0,0,4,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,4,0.67,177.03785,898983,1,45,2,0,21800,0,2,0,1,1,0,1,0,2,1,14,0,0,1,0,1,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,0.75,193.46252,549218,1,45,2,1,56000,0,2,0,0,1,0,0,0,0,0,5,0,1,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1.67,207.21169,424332,4,45,2,,19000,,2,1,1,0,0,,,,,6,0,,1,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1.5,207.21169,435466,1,45,2,0,74500,0,2,0,0,1,0,0,0,0,0,5,0,0,1,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,1,4,0.75,267.09389,95014,1,45,3,,36030,,4,0,0,1,,,,,,7,1,,1,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,1,0.5,267.09389,381541,1,45,2,,120300,,3,0,0,1,,,,,,33,1,,1,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,3,5,0.75,162.94675,670211,1,45,3,,95000,,4,0,0,0,0,,,,,0,1,,1,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,3,5,1.2,193.46252,521825,2,45,2,0,155200,,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,2,0.33,188.19641,956424,1,45,2,,34528,,2,0,0,0,0,,,,,9,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1,165.19196,161380,1,45,2,0,11000,0,2,1,1,0,0,0,0,0,0,21,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1.25,193.46252,297094,4,45,2,1,30000,0,2,0,1,0,0,0,0,0,0,3,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,0.67,165.19196,3012,1,45,2,,15000,0,2,0,1,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,1,1,201.06813,987668,1,45,7,,73000,,2,0,0,0,0,,,,,1,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,5,0.75,207.21169,729932,1,45,7,0,37500,0,2,0,0,0,0,0,0,0,0,9,0,1,0,,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,1,0.33,196.69543,841247,1,45,7,0,85000,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,1,0.5,196.69543,510038,1,45,7,,103000,0,2,0,0,0,0,,,,,5,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,1,4,1.33,165.19196,133473,3,45,2,0,48000,0,4,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,1,1,0.75,233.88256,104126,2,45,2,1,118000,0,4,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,2,5,0.75,230.69194,435006,1,45,3,0,150130,0,4,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,1,2,1,0.14,171.36865,401039,1,45,2,0,16800,,3,0,1,0,0,0,0,0,0,47,0,1,1,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,1,1,165.19196,777114,1,45,4,,10800,,2,0,1,0,0,,,,,1,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,4,2.5,193.46252,844611,1,45,4,1,59600,0,2,0,0,0,0,1,0,1,0,8,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,4,1,201.06813,457364,1,45,4,0,25240,0,2,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,2,0.6,191.80608,375791,1,45,4,,23000,,2,0,1,0,0,,,,,5,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.8,162.94675,211199,2,45,4,0,19000,0,4,0,1,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,7,3,5,1,165.19196,674318,1,45,2,,50000,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,7,2,5,0.67,165.19196,342194,1,45,2,0,40000,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,1,1,0.33,162.94675,989946,2,45,3,,14500,1,4,0,1,0,0,0,0,0,0,24,0,1,1,0,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,1,1,0.67,177.03785,914438,1,45,2,0,38700,,3,0,0,0,0,0,0,0,0,54,0,1,1,0,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,1,5,1,225.86541,127193,1,45,3,0,22800,0,4,0,1,0,,0,0,0,0,0,0,0,1,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,4,1,5,0.75,207.21169,334311,1,45,2,0,50000,0,4,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,5,1,0.5,207.21169,498113,1,45,7,,13128,,4,0,1,0,0,,,,,5,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,5,5,1,207.21169,991603,1,45,7,,50000,0,4,0,0,0,0,0,0,0,0,14,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,4,1.25,225.86541,8887,1,45,2,0,155000,0,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,1,1,0.33,267.09389,664670,1,45,,,48400,,4,0,0,0,0,,,,,34,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,1,165.19196,844663,1,45,4,0,52200,0,4,0,0,0,1,0,0,0,0,3,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,2,5,0.75,207.21169,209505,2,45,2,,34000,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.67,162.94675,759853,1,45,3,0,39000,,3,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,1,5,1,201.06813,977229,1,45,2,0,64800,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,1,5,1.2,207.21169,593008,1,45,3,0,40500,0,4,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,3,2,5,0.5,207.21169,683997,1,45,4,,8000,,4,1,1,1,1,,,,,1,0,,1,,,,1,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.4,162.94675,55307,1,45,2,,15000,,4,0,1,1,1,,,,,3,0,,1,,,,1,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,5,1,165.19196,455524,1,45,5,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,0.5,165.19196,996154,1,45,5,1,4500,,3,1,1,0,0,0,0,1,0,5,0,1,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,1,0.5,267.09389,659416,1,45,6,1,133000,0,2,0,0,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1.5,207.21169,213019,2,45,6,1,18000,0,2,0,1,0,0,0,0,1,0,6,0,0,0,0,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,3,2,0.5,201.06813,167694,1,45,3,,23500,,4,0,1,0,,,,,,10,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,3,5,0.67,165.19196,261012,1,45,2,0,18600,,3,0,1,0,,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,6,3,1,0.2,165.19196,659236,1,45,3,0,5300,0,4,1,1,0,,0,0,0,0,10,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,5,2,5,0.6,196.69543,952528,1,45,4,0,35000,,3,0,0,0,,0,0,0,0,4,0,0,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,3,4,1,207.21169,37781,2,45,3,,45000,0,2,0,0,0,0,0,0,0,0,21,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,4,4,0.5,233.88256,567351,1,45,3,,50000,0,2,0,0,0,0,1,0,2,0,29,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,3,4,0.33,267.09389,849545,1,45,3,1,13160,0,2,0,1,0,0,0,0,0,0,27,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,4,3,0.5,196.69543,86039,1,45,4,,37400,0,2,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,0.5,162.94675,427369,1,45,6,1,0,,3,1,1,0,0,0,0,0,0,16,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,4,0.4,171.36865,34713,1,45,6,1,41433,,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1,162.94675,806727,1,45,6,1,50000,,3,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,4,2,0.2,171.36865,830132,1,45,6,1,31992,,3,0,0,0,0,0,0,0,0,11,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,5,2,1,225.86541,436173,1,45,4,,20000,,2,0,0,0,0,,,,,2,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,2,1,188.19641,745377,1,45,5,0,27000,0,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,5,2,2,191.80608,590044,1,45,6,0,73000,0,2,0,0,0,,0,0,0,0,8,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,5,2,1,188.19641,352684,1,45,7,1,30000,0,2,0,0,0,,1,,1,0,6,1,0,0,,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,4,1.4,193.46252,872455,2,45,3,0,80124,0,2,0,0,0,0,0,0,2,0,5,0,1,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,1,201.06813,103166,2,45,3,0,10920,0,2,1,1,0,0,0,0,0,1,5,0,1,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,5,2,207.21169,727393,1,45,3,0,24000,0,2,0,1,0,0,1,1,2,1,4,0,1,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,11,5,4,1.75,177.03785,573547,2,45,3,0,45000,0,2,0,1,0,0,1,0,1,1,8,0,0,1,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,8,2,1,0.33,196.69543,170462,1,45,3,1,20800,0,2,0,0,0,0,0,0,0,0,19,1,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,2,1,0.67,267.09389,18370,1,45,4,1,73200,0,2,0,0,0,0,0,0,1,0,17,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,8,3,1,0.33,267.09389,899889,1,45,4,1,50000,0,2,0,0,0,0,0,0,0,0,9,0,,0,,1,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,8,2,1,0.67,177.03785,180722,1,45,4,1,70000,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,1,1,0.5,162.94675,985013,1,45,3,,66500,,3,0,0,0,0,,,,,6,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,1,5,0.67,165.19196,189702,1,45,3,,35000,0,4,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,10,1,5,1,196.69543,262936,1,45,3,0,8076,,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,1,1,165.19196,118062,1,45,5,0,133000,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,4,0.75,191.80608,786688,1,45,5,,20000,0,2,0,1,0,,0,0,0,0,2,0,1,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,3,1,207.21169,48581,1,45,5,0,70520,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,5,1,207.21169,194877,1,45,5,1,8000,0,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,2,0.67,191.80608,901609,1,45,2,1,34500,0,2,0,0,0,0,0,0,2,1,27,0,0,0,1,0,0,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,5,1,207.21169,254883,1,45,2,0,18000,0,2,0,1,0,0,1,0,0,1,16,0,0,0,1,1,1,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
4,12,5,5,0.33,201.06813,243219,1,45,7,,37000,0,2,0,0,0,0,,,,,26,0,,0,,,,0,0.04,0.03,0.57,0.87,0.14,0.38,0.13,0.31,0.00,0.31,0.88,0.03,0.52,14.10,0.02,0.02,0.05,0.01,0.11,0.04
