"","y","dist100","arsenic","educ4","assoc"
"1866",1,0.297700004577637,2.39,0.75,0
"1867",1,0.170440006256104,3.17,0,1
"1868",1,0.226959991455078,2.04,2.5,1
"1869",1,0.264300003051758,1.26,0.75,1
"1870",1,0.503720016479492,2.64,3,1
"1871",1,0.495859985351562,2.67,0,1
"1872",1,0.753059997558594,1.64,2.25,0
"1873",1,0.41851001739502,1.91,2.5,0
"1874",1,0.195860004425049,2.15,1,1
"1875",1,0.461889991760254,1.9,1.25,1
"1876",1,0.358880004882812,1.66,0,0
"1877",1,0.262140007019043,2.06,0,1
"1878",1,0.169750003814697,1.1,1.25,0
"1879",0,0.454720001220703,1.28,0,0
"1880",1,0.463040008544922,2.34,2,1
"1881",1,0.569049987792969,2.51,0,1
"1882",1,0.506920013427734,3.4,0.75,1
"1883",1,0.342869987487793,3.08,0,0
"1884",1,0.0907999992370605,2.1,1.25,1
"1885",0,0.182730007171631,0.77,1.25,1
"1886",1,1.00138000488281,5.04,0.75,0
"1887",1,0.730439987182617,4.07,3,0
"1888",1,0.595449981689453,7.37,1,1
"1889",1,0.329259986877441,8.79,1.5,0
"1890",0,0.470629997253418,3.52,0.75,0
"1891",1,0.153030004501343,3.59,1,0
"1892",1,0.187730007171631,3.87,2.5,0
"1893",1,0.299500007629395,2.68,0.5,0
"1894",1,0.414259986877441,5.48,1.5,0
"1895",1,0.00649999976158142,3.72,1,0
"1896",1,0.0867599964141846,5.54,1.25,0
"1897",1,0.173729991912842,5.8,0.75,0
"1898",1,0.323330001831055,6.08,3,0
"1899",1,0.173509998321533,3.8,0,0
"1900",1,0.248859996795654,2.15,0,1
"1901",1,0.403190002441406,2.74,0,0
"1902",1,0.421360015869141,2.5,0,1
"1903",1,0.176100006103516,2.98,2,1
"1904",1,0.170049991607666,2.26,0,1
"1905",1,0.155959997177124,0.67,1,1
"1906",1,0.386459999084473,2.4,0,1
"1907",1,0.838089981079102,1.02,0,1
"1908",1,0.764420013427734,1.1,0,1
"1909",1,0.612159996032715,2.75,0,1
"1910",1,0.553619995117188,1.83,1.25,1
"1911",1,0.399809989929199,0.82,0,1
"1912",0,0.465509986877441,0.75,1.25,1
"1913",1,0.370009994506836,1.25,1.75,1
"1914",1,0.325820007324219,1.05,0,1
"1915",1,0.227590007781982,0.83,1.25,1
"1916",1,0.0496299982070923,1.13,1.25,0
"1917",1,0.531259994506836,1.12,0,0
"1918",0,0.227849998474121,1.35,1.25,1
"1919",1,0.275890007019043,1.25,0.75,1
"1920",1,0.534010009765625,2.25,0,0
"1921",1,0.694489974975586,1.97,0.5,0
"1922",1,0.395610008239746,1.68,1.25,0
"1923",0,0.234650001525879,0.54,0.5,1
"1924",1,0.163010005950928,0.64,1.25,1
"1925",1,0.420229988098145,0.8,0.5,0
"1926",1,0.1375,1.1,0,0
"1927",1,0.19253999710083,2.14,1,1
"1928",1,0.169659996032715,3.96,2.5,0
"1929",1,0.235060005187988,0.76,2,0
"1930",1,0.523009986877441,5.28,1,0
"1931",1,0.560260009765625,1.89,0.75,0
"1932",1,0.00591000020503998,1.71,0,1
"1933",1,0.245359992980957,1.46,1.25,0
"1934",1,0.377729988098145,3.45,2.5,0
"1935",0,0.655950012207031,2.92,1.25,0
"1936",0,0.357939987182617,4.4,1.25,0
"1937",1,0.0496999979019165,4.99,1.25,0
"1938",1,0.778209991455078,1.51,0,0
"1939",1,1.04458999633789,1.82,0,0
"1940",0,0.315580005645752,0.99,1.25,0
"1941",1,0.33951000213623,2.71,3.75,0
"1942",0,0.36609001159668,2.39,1.25,1
"1943",1,0.292840003967285,2.7,1.5,1
"1944",1,0.322229995727539,3.9,0.75,0
"1945",1,0.256889991760254,2.95,1.25,0
"1946",1,0.100459995269775,3.66,1.25,0
"1947",1,0.328320007324219,1.1,1,1
"1948",0,0.320509986877441,2.07,1,0
"1949",1,0.439179992675781,3.07,1.25,1
"1950",1,0.49681999206543,2.11,1.25,0
"1951",1,0.479099998474121,2.19,1.25,1
"1952",1,0.387830009460449,2.31,1,0
"1953",0,0.417680015563965,0.83,0.5,0
"1954",1,0.540449981689453,0.6,1,1
"1955",1,0.623199996948242,1.12,0.75,0
"1956",1,0.473629989624023,0.54,2.5,0
"1957",1,0.381539993286133,1.27,0.75,0
"1958",1,0.231800003051758,1.05,1.25,0
"1959",1,0.19363000869751,0.82,0,1
"1960",1,0.164139995574951,0.62,0,0
"1961",0,0.331419982910156,1.51,1.25,1
"1962",1,0.249060001373291,0.68,1,1
"1963",1,0.162679996490479,1.66,0.5,1
"1964",0,0.267639999389648,0.52,1,1
"1965",0,0.0547499990463257,0.62,1,1
"1966",1,0.0271799993515015,0.6,1,1
"1967",0,0.260799999237061,0.51,1,1
"1968",1,0.311450004577637,1.34,3.75,1
"1969",1,0.445709991455078,0.68,3,0
"1970",1,0.545670013427734,0.66,1,1
"1971",1,0.644789962768555,0.68,2.5,1
"1972",1,0.623839988708496,0.8,2.5,0
"1973",1,0.615769996643066,0.71,2.5,0
"1974",1,0.348660011291504,0.8,3.5,0
"1975",1,0.354410018920898,0.97,3,1
"1976",0,0.244449996948242,2.8,1,1
"1977",0,0.223239994049072,0.99,3,1
"1978",0,0.094709997177124,1.13,1,1
"1979",0,0.0652899980545044,0.77,1,1
"1980",1,0.110179996490479,0.93,1.25,0
"1981",0,0.0544000005722046,3.37,0,1
"1982",0,0.227029991149902,1.25,0,1
"1983",1,0.385810012817383,2.69,1.75,1
"1984",0,0.387360000610352,0.6,0.75,1
"1985",1,0.562150001525879,0.73,0,0
"1986",1,0.48851001739502,2.69,0,1
"1987",1,0.558349990844727,2.61,2,0
"1988",1,0.628040008544922,3.43,1,0
"1989",0,0.516920013427734,4.09,0,0
"1990",0,0.324860000610352,2.23,1,1
"1991",1,0.31951000213623,2.35,2,0
"1992",0,0.551520004272461,4.62,1.25,0
"1993",0,0.606720008850098,1.99,0,1
"1994",0,0.89890998840332,1.01,2.5,0
"1995",0,0.935989990234375,3.23,0,0
"1996",0,1.66361999511719,1.31,0,0
"1997",1,1.77266998291016,0.85,2.25,0
"1998",0,1.58292999267578,0.84,0.75,1
"1999",0,0.667020034790039,2.11,1,1
"2000",0,0.74177001953125,1.36,2.5,1
"2001",0,0.401160011291504,0.75,1.75,0
"2002",1,0.675979995727539,1.25,2.5,0
"2003",1,0.182220001220703,1.34,2,0
"2004",0,0.819599990844727,0.88,1.25,1
"2005",0,0.495429992675781,1.05,1.25,0
"2006",0,0.557760009765625,1.4,0,1
"2007",0,0.520379981994629,1.03,0,1
"2008",0,0.988759994506836,1.15,0,1
"2009",0,0.947850036621094,1.15,0,0
"2010",0,1.04093002319336,0.89,1.25,1
"2011",0,0.667580032348633,1.07,1.25,1
"2012",1,0.446910018920898,1.09,1.25,1
"2013",0,0.97838996887207,2.04,0,1
"2014",1,1.04314002990723,0.83,0,0
"2015",1,1.07079002380371,0.63,2.5,0
"2016",0,0.668399963378906,1.09,1.25,0
"2017",1,0.173899993896484,0.96,3,0
"2018",0,0.488059997558594,0.74,1.25,0
"2019",1,0.304500007629395,2.38,0,0
"2020",0,0.306849994659424,0.69,1.25,0
"2021",0,0.413460006713867,0.97,0,0
"2022",1,0.667460021972656,1.91,1.25,0
"2023",1,0.374329986572266,1.86,0,0
"2024",0,0.358440017700195,0.92,0,0
"2025",0,0.117019996643066,2.4,2,1
"2026",0,0.37601001739502,1.71,1.25,0
"2027",0,0.307119998931885,1.08,0,0
"2028",1,0.534970016479492,0.98,0,0
"2029",0,0.684509963989258,0.84,0,0
"2030",0,0.759169998168945,0.74,2.25,1
"2031",0,0.848349990844727,0.96,0,0
"2032",0,1.28621002197266,1.31,2.5,0
"2033",1,1.40531005859375,3.17,0,1
"2034",0,1.28388000488281,2.8,3.5,1
"2035",1,1.53173004150391,1.27,1.75,0
"2036",0,1.72733993530273,0.87,3.5,0
"2037",0,1.70220001220703,2.23,0,0
"2038",1,1.75725006103516,1.93,3,0
"2039",0,0.932160034179688,1.08,1,0
"2040",0,0.800849990844727,1.11,2,1
"2041",0,1.08911003112793,1.7,0,0
"2042",1,0.68556999206543,2.21,0,1
"2043",0,1.39080993652344,0.83,1,0
"2044",1,1.27642997741699,1.36,1,0
"2045",1,0.504210014343262,1.42,0,0
"2046",0,0.395740013122559,0.54,0,1
"2047",0,0.797210006713867,2.28,1,0
"2048",0,1.2725,2.08,0,1
"2049",0,1.34315994262695,0.87,1,1
"2050",0,1.3510400390625,0.91,0,1
"2051",0,1.32244003295898,1.45,1,0
"2052",0,1.18935997009277,1.61,1,0
"2053",1,0.608059997558594,3.38,1,0
"2054",1,0.870979995727539,3.49,0,0
"2055",1,0.555009994506836,2.72,0,1
"2056",1,0.362039985656738,1.43,0,1
"2057",1,0.468079986572266,1.86,1,0
"2058",1,0.674169998168945,2.38,0,0
"2059",1,0.939499969482422,2.09,0.75,1
"2060",0,0.702109985351562,1.66,0.5,1
"2061",0,1.13008003234863,1.51,2,1
"2062",1,0.962220001220703,5.12,2.25,1
"2063",0,1.41244003295898,4.41,1,1
"2064",1,1.56123001098633,3.37,0,1
"2065",1,1.79117004394531,4,1.25,1
"2066",1,1.38363998413086,2.03,1.25,0
"2067",0,0.956159973144531,1.19,1.75,0
"2068",0,0.629650001525879,2.33,1,0
"2069",1,0.124540004730225,1.14,0,1
"2070",1,0.459939994812012,3.31,0.75,0
"2071",0,1.33873001098633,2.58,1.25,1
"2072",1,0.426319999694824,2.99,0,0
"2073",1,0.634150009155273,2.56,2.5,0
"2074",1,0.628530006408691,1.11,0,1
"2075",0,0.463279991149902,1.85,0,0
"2076",0,0.426189994812012,2.18,1.5,1
"2077",0,0.144569997787476,1.47,1.25,0
"2078",0,0.32576000213623,2.19,0,1
"2079",1,0.785419998168945,1.48,0.75,1
"2080",1,0.991859970092773,1.5,1.25,1
"2081",0,0.91781997680664,1.76,1.25,1
"2082",1,0.967099990844727,1.6,1.25,1
"2083",0,1.04166000366211,2.79,0,1
"2084",1,0.712009963989258,2.62,1.25,1
"2085",0,0.0967300033569336,1.43,0,0
"2086",1,0.565660018920898,1.17,1,1
"2087",0,0.319680004119873,2.04,1.25,1
"2088",1,0.623979988098145,2.66,2.25,1
"2089",1,0.440130004882812,2.11,1.25,0
"2090",1,0.30621000289917,3.35,1.25,1
"2091",1,0.326119995117188,2.35,1.25,0
"2092",0,0.689290008544922,3.26,0,0
"2093",0,0.938040008544922,3.19,0,0
"2094",1,1.27690002441406,3.19,0,1
"2095",1,1.35835006713867,3.69,0.75,0
"2096",1,1.52783004760742,2.99,0.75,0
"2097",0,1.38408996582031,2.48,2,1
"2098",0,0.95333999633789,0.79,0.75,0
"2099",1,1.2728099822998,1.31,1.25,1
"2100",0,1.09176002502441,0.65,0.75,0
"2101",0,0.981110000610352,1,1,1
"2102",0,1.65707000732422,1.9,0.75,1
"2103",0,1.87832000732422,2.03,0.5,0
"2104",0,1.96503005981445,1.02,1,0
"2105",0,1.84399002075195,2.13,2,0
"2106",1,1.99309005737305,2.59,2.5,0
"2107",1,1.69531005859375,2.14,1.25,0
"2108",1,0.315330009460449,1.23,0.75,0
"2109",0,0.246900005340576,1.56,1,0
"2110",0,0.684459991455078,1.19,1,0
"2111",0,0.75936996459961,0.79,2.25,1
"2112",1,0.232320003509521,0.83,1.5,0
"2113",0,0.457599983215332,0.85,1.5,0
"2114",0,0.189529991149902,0.87,0.75,0
"2115",1,0.434669990539551,2.54,0,1
"2116",0,0.112910003662109,1.42,0,0
"2117",1,0.219039993286133,1.89,2.25,1
"2118",0,0.25003999710083,1.42,3,1
"2119",0,0.459109992980957,0.99,1.5,1
"2120",1,0.479529991149902,1.73,3,0
"2121",0,0.705660018920898,2.33,0.5,0
"2122",1,0.626380004882812,3.18,0,1
"2123",1,0.140450000762939,0.56,1.25,0
"2124",1,0.0892399978637695,1.2,2.5,0
"2125",1,0.0733500003814697,0.62,0.75,1
"2126",1,0.289689998626709,5.66,2,0
"2127",1,0.214820003509521,1.21,3,1
"2128",1,0.190219993591309,4.82,2.25,0
"2129",1,0.391650009155273,0.56,3,0
"2130",0,0.372789993286133,0.83,1.25,1
"2131",1,0.505810012817383,0.82,2.75,0
"2132",1,0.271319999694824,1.43,1.25,0
"2133",1,0.163589992523193,1.29,0,0
"2134",1,0.174580001831055,1.22,1.25,0
"2135",1,0.195300006866455,0.72,1.25,0
"2136",0,0.0758699989318848,2.22,1.25,0
"2137",1,0.308759994506836,0.83,0.75,0
"2138",1,0.236450004577637,1.64,0.75,0
"2139",0,0.121529998779297,0.62,2,0
"2140",1,0.310709991455078,1.51,0.75,1
"2141",1,0.162709999084473,0.7,1,0
"2142",1,0.171140003204346,0.6,0,1
"2143",1,0.154949998855591,0.61,0.75,0
"2144",1,0.264869995117188,1.07,1,0
"2145",1,0.431419982910156,1.2,1.75,1
"2146",1,0.256870002746582,0.92,1,0
"2147",1,0.0997599983215332,2.21,1,0
"2148",1,0.0654099988937378,1.1,1,0
"2149",1,0.432849998474121,1.01,2.5,0
"2150",1,0.71129997253418,0.9,1,0
"2151",1,0.70031997680664,1.16,2.5,0
"2152",1,0.700210037231445,1.62,1.5,0
"2153",1,0.926809997558594,1.47,0,1
"2154",1,0.818919982910156,1.03,1,0
"2155",0,0.799029998779297,1.4,2.5,0
"2156",0,0.550610008239746,0.83,1.25,1
"2157",1,0.238250007629395,0.79,2,1
"2158",1,0.600519981384277,1.76,1,0
"2159",1,0.393320007324219,1.49,1.25,0
"2160",0,0.192490005493164,1.07,2.5,0
"2161",1,0.142440004348755,1.18,2.25,0
"2162",1,0.478489990234375,1.71,2.5,0
"2163",1,0.517150001525879,1.79,2.5,1
"2164",1,0.573870010375977,1.75,1.25,0
"2165",1,0.0714799976348877,0.95,3.5,0
"2166",1,0.191830005645752,1.09,1,0
"2167",1,0.299810009002686,1.23,2.5,0
"2168",1,0.357050018310547,1.25,1.75,0
"2169",1,0.533940010070801,1.15,0.5,0
"2170",1,0.367480010986328,0.92,1,0
"2171",1,0.348050003051758,0.9,0,0
"2172",1,0.136269998550415,0.86,0.75,1
"2173",0,0.341119995117188,2.18,2,0
"2174",1,0.131020002365112,1.28,2,0
"2175",1,0.140939998626709,0.75,3,0
"2176",1,0.0994299983978271,0.82,0.75,0
"2177",1,0.841689987182617,1.65,1.75,0
"2178",1,0.780250015258789,1.8,1.5,0
"2179",1,0.486780014038086,5.18,1.25,1
"2180",1,0.283320007324219,0.65,1.25,0
"2181",1,0.178479995727539,0.57,2.5,0
"2182",1,0.837190017700195,0.87,1.25,0
"2183",1,0.243889999389648,0.98,1.25,1
"2184",1,0.229759998321533,0.52,0,0
"2185",1,0.0400600004196167,0.58,2,0
"2186",1,0.284489994049072,0.59,1,0
"2187",1,0.107639999389648,1.53,0.5,0
"2188",0,0.0538500022888184,0.6,1,0
"2189",0,0.250769996643066,0.69,0.75,0
"2190",0,0.218560009002686,0.68,1,0
"2191",1,0.0853600025177002,0.93,0.75,0
"2192",1,0.0882400035858154,0.74,0.75,0
"2193",0,0.138889999389648,0.72,0.75,0
"2194",0,0.363969993591309,0.62,1,1
"2195",0,0.106669998168945,0.71,0.75,1
"2196",0,0.0558099985122681,0.53,1,1
"2197",0,0.0933100032806396,0.6,1,0
"2198",0,1.20097999572754,2.2,1,0
"2199",0,1.42522994995117,2.71,1,0
"2200",0,1.45557006835938,3.2,1.25,0
"2201",0,0.985059967041016,1.35,1,0
"2202",0,0.84484001159668,0.99,0.5,1
"2203",0,0.910029983520508,1.98,1.5,0
"2204",0,0.401290016174316,1.03,1,0
"2205",0,0.0427299976348877,1.32,1.5,0
"2206",1,0.212859992980957,1.04,1.75,0
"2207",1,0.150500001907349,0.57,1.75,0
"2208",1,0.193409996032715,0.71,1,0
"2209",0,0.368489990234375,0.63,0.5,0
"2210",1,0.294069995880127,2.65,1,0
"2211",1,0.19173999786377,0.9,1.25,0
"2212",1,0.700029983520508,0.89,1.25,0
"2213",1,0.647419967651367,1.58,1.5,0
"2214",1,0.562970008850098,1.35,0.5,0
"2215",0,0.535509986877441,1.61,0.75,0
"2216",0,1.0090599822998,1.31,1.25,0
"2217",0,0.813850021362305,0.82,0.5,0
"2218",0,0.689619979858398,0.89,0.75,0
"2219",1,0.890070037841797,1.12,1,1
"2220",0,0.345789985656738,0.56,1,0
"2221",0,0.480130004882812,0.77,2.25,0
"2222",1,0.166860008239746,0.54,1,0
"2223",1,0.660690002441406,1.17,1.25,1
"2224",1,0.320019989013672,1.34,0.75,0
"2225",1,0.125939998626709,1.32,1.25,0
"2226",1,0.280060005187988,1.12,2.5,0
"2227",1,0.484449996948242,1.17,0.75,0
"2228",1,0.286459999084473,0.85,1.25,0
"2229",1,0.259309997558594,0.89,0,1
"2230",1,0.452719993591309,0.99,0.75,1
"2231",0,0.493460006713867,1.18,0.75,1
"2232",0,0.715179977416992,1.08,0.75,0
"2233",0,0.75697998046875,1.03,1.5,0
"2234",0,0.544029998779297,1.18,1.5,0
"2235",1,0.231480007171631,1.38,1,0
"2236",0,0.313859996795654,1.41,1.25,0
"2237",1,0.27882999420166,0.87,1,0
"2238",0,0.994410018920898,0.65,1,0
"2239",0,1.15994003295898,0.55,1,0
"2240",1,0.60431999206543,0.55,2.25,0
"2241",0,0.312390003204346,0.59,1.25,1
"2242",0,0.492000007629395,0.53,2.25,1
"2243",1,0.312709999084473,0.81,1.75,0
"2244",1,0.088120002746582,0.87,1.5,0
"2245",1,0.278889999389648,0.77,2.5,0
"2246",0,0.4825,0.7,1.75,0
"2247",1,0.425940017700195,0.65,2.75,0
"2248",0,0.598209991455078,0.95,1.75,0
"2249",1,0.0810000038146973,2.6,1.25,1
"2250",0,0.310799999237061,0.56,1.25,0
"2251",1,0.356370010375977,0.83,0,0
"2252",1,0.105459995269775,0.7,0,1
"2253",0,0.0731199979782104,0.94,0,1
"2254",1,0.106490001678467,0.73,1.25,1
"2255",1,0.119940004348755,0.52,1.25,0
"2256",1,0.90041000366211,1.99,1.5,0
"2257",1,0.116029996871948,3.51,1.25,1
"2258",1,0.216110000610352,5.09,2.5,1
"2259",1,0.110939998626709,3.5,2,1
"2260",0,1.38309997558594,2.04,2,1
"2261",0,1.33134994506836,2.38,0,1
"2262",0,1.52464004516602,1.96,3.75,1
"2263",0,1.54082992553711,1.89,0,1
"2264",1,0.96079002380371,2.93,2.75,0
"2265",0,0.966480026245117,2.75,2.75,0
"2266",0,1.28108001708984,2.52,2.5,0
"2267",0,1.60994995117188,1.7,2.5,0
"2268",0,1.69274002075195,1.94,0,0
"2269",1,1.34970001220703,1.8,3,1
"2270",0,1.27193000793457,1.96,2,1
"2271",0,1.35214004516602,1.8,2.5,1
"2272",0,0.99890998840332,1.03,1,0
"2273",0,1.03031997680664,1.84,1.25,0
"2274",0,0.892679977416992,1.74,2,1
"2275",0,0.83431999206543,1.84,2,1
"2276",1,0.0733599996566772,1.55,0.25,0
"2277",0,0.0755000019073486,0.57,1.25,0
"2278",1,0.185599994659424,1.27,0,1
"2279",0,0.262509994506836,0.62,0,1
"2280",1,0.43306999206543,3.04,2,0
"2281",1,0.615470008850098,3.42,0,1
"2282",1,0.470309982299805,2.54,0.75,0
"2283",1,0.854820022583008,2.16,1,0
"2284",0,0.255219993591309,0.66,0,1
"2285",0,0.44943000793457,1.2,1,1
"2286",0,0.19318000793457,0.75,1.75,0
"2287",0,0.25371000289917,0.55,2.5,1
"2288",0,0.54423999786377,0.75,1.5,1
"2289",0,0.81166000366211,0.87,0,0
"2290",0,0.135799999237061,1.65,0,1
"2291",0,0.240049991607666,1.54,2.5,1
"2292",0,0.282150001525879,0.74,1.75,1
"2293",0,0.239419994354248,0.78,1.75,0
"2294",0,0.402960014343262,0.71,2,1
"2295",1,0.32242000579834,0.64,0,1
"2296",1,0.153559999465942,0.98,0,1
"2297",0,0.274200000762939,0.95,0.75,0
"2298",0,0.154849996566772,0.85,0,0
"2299",1,0.260769996643066,1.03,1.75,0
"2300",1,0.455429992675781,0.65,0,0
"2301",0,0.441940002441406,0.6,2.5,1
"2302",0,0.233549995422363,0.59,0,1
"2303",0,0.218980007171631,0.62,0,0
"2304",1,0.304650001525879,1.15,2,0
"2305",0,0.17371000289917,0.83,2,0
"2306",1,0.33507999420166,0.76,2,0
"2307",0,0.399739990234375,0.88,1.25,0
"2308",0,0.199209995269775,0.63,1,0
"2309",0,0.266650009155273,0.59,2.25,0
"2310",0,0.391629981994629,0.62,1.25,1
"2311",0,0.389410018920898,0.63,1.25,1
"2312",0,0.47773998260498,0.6,2,0
"2313",1,0.405439987182617,0.77,0,0
"2314",1,0.166049995422363,0.7,1.25,1
"2315",0,0.282549991607666,0.77,0,1
"2316",0,0.173759994506836,0.53,0.75,1
"2317",0,0.114049997329712,0.51,1.25,1
"2318",1,0.184799995422363,1.29,1.25,0
"2319",1,0.107770004272461,2.55,1.25,0
"2320",0,0.325830001831055,0.52,0.75,1
"2321",0,0.358079986572266,0.67,0.75,1
"2322",0,0.411129989624023,0.55,1,1
"2323",1,0.184379997253418,2.31,0.5,0
"2324",0,0.228139991760254,0.71,0,1
"2325",1,0.137849998474121,0.82,1.25,1
"2326",0,0.980329971313477,0.71,2,0
"2327",0,1.53727996826172,0.52,1.25,0
"2328",0,0.369160003662109,0.91,0.75,0
"2329",0,0.357280006408691,0.51,1.25,0
"2330",1,0.237800006866455,1.92,1.25,1
"2331",0,0.149010000228882,0.55,2,1
"2332",0,0.131459999084473,0.66,1.25,0
"2333",0,0.61773998260498,0.95,1.25,0
"2334",0,0.658150024414062,1.63,1.25,1
"2335",0,0.832470016479492,1.14,1,1
"2336",0,1.06494003295898,0.7,1.25,1
"2337",0,1.25141998291016,0.68,1.5,0
"2338",0,0.490779991149902,0.62,0.5,1
"2339",0,0.714759979248047,1.45,0,1
"2340",0,1.30912002563477,0.95,1,0
"2341",0,0.680080032348633,1.8,0,1
"2342",0,0.685189971923828,1.42,1.25,1
"2343",0,0.778960037231445,1.01,1.25,1
"2344",0,1.0509400177002,1.02,1.25,1
"2345",0,1.15763000488281,0.7,2,0
"2346",0,1.28246002197266,1.29,0.5,1
"2347",0,1.30208999633789,2.35,0,1
"2348",0,0.73870002746582,1.35,1,1
"2349",0,0.566230010986328,0.84,1.25,0
"2350",0,0.141700000762939,1,1.25,1
"2351",0,0.178549995422363,1.27,1.25,1
"2352",1,0.308209991455078,1.68,1.25,0
"2353",0,0.439539985656738,1.83,1.25,1
"2354",0,0.281609992980957,1.86,0,0
"2355",0,0.503470001220703,2.05,0.75,1
"2356",1,0.162900009155273,1.12,0,1
"2357",0,0.177670001983643,1.86,1.25,1
"2358",1,0.18048999786377,1.99,1,1
"2359",1,0.391360015869141,1.47,1.75,1
"2360",1,0.143050003051758,2.22,2.5,0
"2361",1,0.266749992370605,1.16,0.75,0
"2362",1,0.310610008239746,0.6,0.5,1
"2363",1,0.305319995880127,1.62,1.25,1
"2364",1,0.279890003204346,1.51,1.25,1
"2365",1,0.110310001373291,0.91,1.25,1
"2366",1,0.122340002059937,0.67,1.25,1
"2367",1,0.24003999710083,0.81,2.5,1
"2368",1,0.147869997024536,1.25,0,1
"2369",0,0.220020008087158,1.12,0,1
"2370",1,0.118129997253418,1.58,1.25,1
"2371",0,0.1371399974823,0.71,0,1
"2372",0,0.248840007781982,2.53,1.25,1
"2373",1,0.064689998626709,1.1,1.5,1
"2374",0,0.104610004425049,0.54,1.25,0
"2375",0,0.420110015869141,1.13,1.25,0
"2376",0,0.248330001831055,0.51,3,1
"2377",0,0.195020008087158,0.52,2.5,0
"2378",0,0.771080017089844,0.6,0,1
"2379",0,0.778850021362305,0.76,0.5,1
"2380",0,0.857870025634766,1.09,0,1
"2381",1,0.74911003112793,1,1,1
"2382",0,1.00539001464844,0.61,0,0
"2383",0,1.2559700012207,1.13,0.75,1
"2384",0,1.13698997497559,0.86,0.75,1
"2385",0,1.1994100189209,1.01,1,1
"2386",1,0.947200012207031,0.62,0.5,1
"2387",0,1.35910003662109,1.22,0.75,1
"2388",0,0.789779968261719,0.58,0.5,1
"2389",0,0.879079971313477,0.63,1.25,1
"2390",0,0.888659973144531,0.76,1.5,1
"2391",1,0.595250015258789,0.78,0,1
"2392",0,0.571389999389648,1.11,2.5,1
"2393",0,0.538320007324219,1.36,0,0
"2394",1,0.683450012207031,0.56,0.75,1
"2395",0,0.431119995117188,0.74,0,0
"2396",0,0.0994999980926514,0.54,0,0
"2397",1,0.0664599990844727,1.01,0,1
"2398",1,0.389199981689453,0.73,1.25,0
"2399",1,0.595989990234375,1.17,0,1
"2400",1,0.431860008239746,0.61,0,1
"2401",1,0.0994600009918213,0.83,0,1
"2402",1,0.419420013427734,1.09,0,1
"2403",1,0.293619995117188,0.51,0,1
"2404",1,0.168899993896484,0.79,0.75,1
"2405",0,0.311520004272461,1.33,3,0
"2406",1,0.185219993591309,1.83,1.5,1
"2407",1,0.434169998168945,2.18,1,1
"2408",0,0.156070003509521,2.27,0.75,1
"2409",1,0.584389991760254,0.84,1,1
"2410",1,0.251389999389648,0.61,0.5,1
"2411",0,0.0727699995040894,2.83,2,1
"2412",1,0.278950004577637,0.6,0.75,1
"2413",0,0.360830001831055,2.51,1.75,1
"2414",1,0.350579986572266,1.04,1.25,1
"2415",1,0.30507999420166,1.36,2.5,0
"2416",1,0.208920001983643,1.91,1,0
"2417",1,0.339959983825684,0.68,1,1
"2418",0,0.372220001220703,0.78,1.5,1
"2419",0,0.0352500009536743,0.72,1.5,0
"2420",0,0.232049999237061,0.51,1.25,0
"2421",0,0.319930000305176,1.66,1.75,1
"2422",0,0.437599983215332,1.17,1,1
"2423",0,0.516300010681152,1.47,0.75,0
"2424",0,0.516959991455078,1.8,1.5,1
"2425",1,0.196700000762939,2.05,2,1
"2426",1,0.322159996032715,0.77,0.75,1
"2427",1,0.740810012817383,1.31,2.25,1
"2428",0,0.535439987182617,0.75,2.5,1
"2429",0,0.371049995422363,1.21,1,1
"2430",0,0.652099990844727,0.75,1.25,1
"2431",1,0.327690010070801,0.71,0,1
"2432",1,0.292019996643066,0.85,0.75,1
"2433",1,0.53689998626709,1.55,1,0
"2434",1,0.227670001983643,0.61,2,1
"2435",0,0.476759986877441,0.58,2.75,0
"2436",0,0.496889991760254,0.64,1,1
"2437",1,0.608279991149902,0.96,1.25,1
"2438",1,0.242490005493164,0.7,2.5,1
"2439",1,0.19613000869751,1.37,1.75,1
"2440",0,0.310690002441406,0.81,1.5,1
"2441",1,0.201030006408691,0.82,0.75,0
"2442",0,0.0910400009155273,0.54,3,1
"2443",1,0.572400016784668,1.08,2,1
"2444",0,1.03642997741699,0.84,0.75,0
"2445",0,1.00730003356934,0.58,1,1
"2446",0,1.0469100189209,0.57,0.75,0
"2447",0,0.375519981384277,0.52,0.75,1
"2448",0,0.277180004119873,0.58,0,1
"2449",0,0.102030000686646,0.64,0,1
"2450",0,0.0960900020599365,0.53,0,1
"2451",0,0.141470003128052,0.81,1.75,1
"2452",0,0.487449989318848,0.53,1,1
"2453",1,0.2430299949646,1.28,2.5,1
"2454",1,0.36984001159668,0.76,2.75,1
"2455",1,0.422309989929199,1.39,2.5,0
"2456",1,0.282770004272461,2.51,2.5,0
"2457",1,0.297789993286133,1.68,1.5,1
"2458",1,0.715179977416992,1.63,1.5,1
"2459",1,0.693099975585938,2.27,3,1
"2460",1,0.300830001831055,1.47,2.75,1
"2461",1,0.403720016479492,2.86,1.25,1
"2462",1,0.471590003967285,1.93,2,1
"2463",1,1.25307998657227,1.42,4,1
"2464",1,0.951999969482422,1.87,3,0
"2465",1,0.172569999694824,0.88,1.75,1
"2466",1,0.190200004577637,1.25,2,1
"2467",1,0.548559989929199,2.85,1,1
"2468",0,0.509900016784668,2.38,3,1
"2469",1,0.410709991455078,0.7,0,1
