"arsenic","dist","dist100","assoc","educ","switch"
1.39,42.2309989929199,0.422309989929199,0,10,1
2.51,28.2770004272461,0.282770004272461,0,10,1
1.68,29.7789993286133,0.297789993286133,1,6,1
1.63,71.5179977416992,0.715179977416992,1,6,1
2.27,69.3099975585938,0.693099975585938,1,12,1
1.47,30.0830001831055,0.300830001831055,1,11,1
2.86,40.3720016479492,0.403720016479492,1,5,1
1.93,47.1590003967285,0.471590003967285,1,8,1
1.42,125.307998657227,1.25307998657227,1,16,1
3.08,112.677001953125,1.12677001953125,1,12,1
1.87,95.1999969482422,0.951999969482422,0,12,1
0.37,7.17999982833862,0.0717999982833862,1,8,0
0.88,17.2569999694824,0.172569999694824,1,7,1
1.25,19.0200004577637,0.190200004577637,1,8,1
2.85,54.8559989929199,0.548559989929199,1,4,1
2.38,50.9900016784668,0.509900016784668,1,12,0
0.7,41.0709991455078,0.410709991455078,1,0,1
0.05,2.33299994468689,0.0233299994468689,0,5,0
1.02,16.3850002288818,0.163850002288818,1,14,1
0.05,8.375,0.08375,1,14,0
0.05,6.57100009918213,0.0657100009918213,1,5,0
0.05,11.0369997024536,0.110369997024536,1,5,0
0.56,48.2719993591309,0.482719993591309,0,12,1
0.05,23.5550003051758,0.235550003051758,1,5,0
1.27,29.3549995422363,0.293549995422363,0,5,1
0.05,19.2800006866455,0.192800006866455,1,5,0
1.87,31.6669998168945,0.316669998168945,1,5,1
1.18,19.1380004882812,0.191380004882813,0,16,1
0.14,2.95900011062622,0.0295900011062622,0,14,0
1.7,66.4759979248047,0.664759979248047,0,7,1
1.6,49.4490013122559,0.494490013122559,1,12,1
1.31,29.806999206543,0.29806999206543,1,10,1
1.28,59.8800010681152,0.598800010681152,1,5,1
0.8,84.7229995727539,0.847229995727539,1,12,1
2.08,93.4940032958984,0.934940032958984,0,12,1
2.16,114.147003173828,1.14147003173828,1,12,1
1.07,83.4899978637695,0.834899978637695,0,14,1
1.94,66.802001953125,0.66802001953125,1,5,1
0.83,21.7970008850098,0.217970008850098,0,3,1
1.25,26.5610008239746,0.265610008239746,0,8,1
0.05,7.50299978256226,0.0750299978256226,1,6,0
0.32,6.35200023651123,0.0635200023651123,0,5,1
1.06,5.36299991607666,0.0536299991607666,0,4,0
0.47,14.5860004425049,0.145860004425049,1,12,0
0.05,7.09499979019165,0.0709499979019165,0,13,1
0.42,6.84499979019165,0.0684499979019165,1,12,1
1.52,87.3239974975586,0.873239974975586,0,5,0
1.66,98.1149978637695,0.981149978637695,0,10,0
1.4,79.5930023193359,0.795930023193359,0,10,1
1.17,52.1500015258789,0.521500015258789,0,10,1
0.07,8.66499996185303,0.0866499996185303,0,16,0
0.05,9.61800003051758,0.0961800003051758,0,16,0
0.05,12.9329996109009,0.129329996109009,0,13,0
0.05,5.54699993133545,0.0554699993133545,0,12,0
1.21,43.2480010986328,0.432480010986328,0,12,1
0.05,7.46700000762939,0.0746700000762939,0,10,0
0.65,21.2169990539551,0.212169990539551,0,5,0
0.24,10.46399974823,0.1046399974823,1,2,0
0.51,26.4109992980957,0.264109992980957,1,12,0
1.11,45.8559989929199,0.458559989929199,0,15,1
0.75,64.4739990234375,0.644739990234375,1,5,1
1.28,16.5230007171631,0.165230007171631,0,16,0
1.31,38.3390007019043,0.383390007019043,0,10,1
0.05,12.2089996337891,0.122089996337891,0,9,0
1.03,15.7569999694824,0.157569999694824,1,10,1
1.33,20.2530002593994,0.202530002593994,1,8,0
1.7,12.6420001983643,0.126420001983643,1,12,1
0.29,4.17700004577637,0.0417700004577637,1,10,1
1.1,34.9169998168945,0.349169998168945,0,8,1
0.25,15.3929996490479,0.153929996490479,0,10,0
0.05,8.10200023651123,0.0810200023651123,1,8,0
0.12,8.40299987792969,0.0840299987792969,1,7,0
0.91,30.07200050354,0.3007200050354,1,7,0
0.81,40.9129981994629,0.409129981994629,0,12,0
0.89,48.7610015869141,0.487610015869141,0,3,0
0.05,16.3390007019043,0.163390007019043,0,10,0
0.12,1.7039999961853,0.017039999961853,0,12,0
0.43,10.2480001449585,0.102480001449585,1,10,1
0.05,3.74900007247925,0.0374900007247925,1,9,0
0.07,11.1960000991821,0.111960000991821,0,10,0
0.6,16.0690002441406,0.160690002441406,0,10,1
0.8,33.5480003356934,0.335480003356934,1,8,0
0.09,6.13500022888184,0.0613500022888184,0,5,0
0.87,13.9460000991821,0.139460000991821,0,11,0
0.05,8.48900032043457,0.0848900032043457,0,11,0
0.05,13.3649997711182,0.133649997711182,0,11,0
1.1,34.4650001525879,0.344650001525879,1,1,1
0.06,14.0640001296997,0.140640001296997,1,9,0
0.82,45.3959999084473,0.453959999084473,0,10,1
0.09,6.42799997329712,0.0642799997329712,1,12,0
0.62,18.7250003814697,0.187250003814697,0,15,1
0.85,18.5809993743896,0.185809993743896,0,15,1
0.93,29.632999420166,0.29632999420166,0,17,1
0.05,3.66300010681152,0.0366300010681152,0,10,0
0.05,4.03700017929077,0.0403700017929077,0,13,0
0.6,33.8790016174316,0.338790016174316,0,15,1
0.13,21.3199996948242,0.213199996948242,0,17,0
0.74,101.900001525879,1.01900001525879,1,5,0
1.68,88.7809982299805,0.887809982299805,0,8,1
0.9,85.0630035400391,0.850630035400391,0,8,1
1.98,66.338996887207,0.66338996887207,0,10,1
2.03,78.4290008544922,0.784290008544922,1,5,1
1.86,74.572998046875,0.74572998046875,1,5,0
1.78,58.0950012207031,0.580950012207031,0,5,1
0.4,2.3199999332428,0.023199999332428,1,8,1
1.11,18.8209991455078,0.188209991455078,0,14,0
0.7,34.742000579834,0.34742000579834,0,10,0
0.98,47.4059982299805,0.474059982299805,0,16,0
1.07,75.4130020141602,0.754130020141602,1,5,0
1.43,82.4029998779297,0.824029998779297,0,7,0
0.85,97.8489990234375,0.978489990234375,1,5,0
1.07,34.390998840332,0.34390998840332,1,5,0
1.69,95.5739974975586,0.955739974975586,1,6,0
1.35,59.2099990844727,0.592099990844727,1,5,1
0.37,5.39400005340576,0.0539400005340576,0,8,0
1.02,14.3629999160767,0.143629999160767,0,8,0
1.14,109.66300201416,1.0966300201416,1,5,0
1.02,101.964996337891,1.01964996337891,1,8,0
2.56,95.5989990234375,0.955989990234375,1,7,0
1.62,87.8529968261719,0.878529968261719,1,8,0
1.15,67.4550018310547,0.674550018310547,1,12,1
0.69,78.9869995117188,0.789869995117187,0,15,1
1.06,28.30299949646,0.2830299949646,0,8,0
0.98,4.72800016403198,0.0472800016403198,1,0,0
1.15,22.5970001220703,0.225970001220703,1,5,0
1.36,33.0040016174316,0.330040016174316,0,15,0
1.04,36.5970001220703,0.365970001220703,0,8,0
1.5,33.2649993896484,0.332649993896484,1,0,1
1.19,47.6969985961914,0.476969985961914,0,12,1
1.22,63.7280006408691,0.637280006408691,0,0,0
0.83,125.563003540039,1.25563003540039,1,5,0
1,127.884002685547,1.27884002685547,1,4,1
0.65,112.771003723145,1.12771003723145,0,5,0
0.98,106.363998413086,1.06363998413086,0,5,0
0.58,92.7480010986328,0.927480010986328,1,15,1
0.52,72.8499984741211,0.728499984741211,0,5,0
1.38,74.0739974975586,0.740739974975586,0,6,0
0.45,5.09299993515015,0.0509299993515015,1,7,0
0.63,9.44400024414062,0.0944400024414063,0,5,1
0.27,5.30600023269653,0.0530600023269653,0,7,0
0.54,21.5930004119873,0.215930004119873,0,6,1
0.54,32.0260009765625,0.320260009765625,0,9,0
0.72,28.875,0.28875,0,5,1
0.57,22.6669998168945,0.226669998168945,0,5,0
0.77,23.3700008392334,0.233700008392334,0,5,1
0.62,56.8709983825684,0.568709983825684,1,0,0
0.81,77.4990005493164,0.774990005493164,1,5,0
0.72,60.8629989624023,0.608629989624023,0,14,1
0.8,30.9120006561279,0.309120006561279,0,10,0
0.24,12.3629999160767,0.123629999160767,0,5,0
0.15,3.47399997711182,0.0347399997711182,0,7,0
0.43,12.3059997558594,0.123059997558594,0,7,0
0.43,4.72499990463257,0.0472499990463257,0,0,0
0.46,2.03900003433228,0.0203900003433228,0,10,0
0.42,14.1809997558594,0.141809997558594,0,5,0
0.35,9.64599990844727,0.0964599990844727,0,5,0
0.21,7.59299993515015,0.0759299993515015,1,11,0
0.16,7.95699977874756,0.0795699977874756,1,11,0
0.15,15.2030000686646,0.152030000686646,1,5,0
0.25,3.77999997138977,0.0377999997138977,1,7,0
0.34,7.73799991607666,0.0773799991607666,0,0,0
0.27,11.5520000457764,0.115520000457764,0,4,0
0.38,9.82499980926514,0.0982499980926514,1,3,0
0.16,2.8289999961853,0.028289999961853,0,4,0
0.18,7.69899988174438,0.0769899988174439,0,2,0
0.28,3.62199997901917,0.0362199997901917,0,5,0
0.26,9.15299987792969,0.0915299987792969,1,5,0
0.1,9.19200038909912,0.0919200038909912,1,3,0
0.2,6.6100001335144,0.066100001335144,0,5,0
0.29,3.66899991035461,0.0366899991035461,0,3,0
0.15,4.46199989318848,0.0446199989318848,1,7,0
0.22,6.86899995803833,0.0686899995803833,0,5,1
0.28,4.13299989700317,0.0413299989700317,1,3,0
0.28,5.21600008010864,0.0521600008010864,1,5,0
0.11,5.5770001411438,0.055770001411438,0,17,1
0.3,4.97200012207031,0.0497200012207031,1,5,0
0.36,8.70600032806396,0.0870600032806396,0,10,0
0.75,34.1669998168945,0.341669998168945,1,8,1
0.23,17.6009998321533,0.176009998321533,0,5,0
0.12,11.4860000610352,0.114860000610352,0,5,0
0.11,8.66600036621094,0.0866600036621094,0,6,0
0.05,5.90299987792969,0.0590299987792969,1,5,0
0.06,10.6510000228882,0.106510000228882,0,5,0
0.86,86.4380035400391,0.864380035400391,1,0,1
1.58,100.315002441406,1.00315002441406,1,5,1
1.18,110.008003234863,1.10008003234863,0,9,1
3.51,97.5139999389648,0.975139999389648,1,0,0
3.12,62.2869987487793,0.622869987487793,1,4,0
1.86,29.9150009155273,0.299150009155273,0,5,1
0.45,10.4610004425049,0.104610004425049,0,5,0
2.27,8.28999996185303,0.0828999996185303,1,5,0
2.77,25.7439994812012,0.257439994812012,1,5,0
1.63,50.0250015258789,0.500250015258789,1,7,0
1.5,45.3699989318848,0.453699989318848,0,7,1
1.11,20.6219997406006,0.206219997406006,0,8,1
0.39,12.2729997634888,0.122729997634888,0,8,0
2.04,26.1049995422363,0.261049995422363,0,5,1
0.86,20.9459991455078,0.209459991455078,0,4,1
0.41,36.0460014343262,0.360460014343262,0,6,1
0.48,4.13500022888184,0.0413500022888184,1,5,1
1.05,40.9529991149902,0.409529991149902,1,6,1
1.33,29.6490001678467,0.296490001678467,0,8,1
1.06,52.6829986572266,0.526829986572266,0,8,1
1.28,48.6609992980957,0.486609992980957,0,6,1
0.89,57.4669990539551,0.574669990539551,0,6,1
1.03,32.1399993896484,0.321399993896484,0,5,1
0.63,62.685001373291,0.62685001373291,0,7,1
1.66,62.4309997558594,0.624309997558594,0,8,1
1.05,69.5329971313477,0.695329971313477,1,7,0
1.44,70.129997253418,0.70129997253418,1,6,1
1.64,72.1370010375977,0.721370010375977,1,9,0
2.93,69.8880004882812,0.698880004882813,0,5,1
1.77,88.7750015258789,0.887750015258789,0,15,1
2.81,104.304000854492,1.04304000854492,0,7,1
3.77,83.2220001220703,0.832220001220703,1,7,1
1.47,1.90499997138977,0.0190499997138977,0,12,1
1.16,20.3080005645752,0.203080005645752,0,8,1
0.85,26.511999130249,0.26511999130249,0,6,1
2.74,36.5379981994629,0.365379981994629,0,14,1
1.88,20.8169994354248,0.208169994354248,0,14,1
2.19,4.11299991607666,0.0411299991607666,0,10,1
1.35,29.0799999237061,0.290799999237061,0,10,1
3.25,13.2410001754761,0.132410001754761,0,5,1
2.92,37.8800010681152,0.378800010681152,0,5,1
2.95,52.4770011901855,0.524770011901855,0,14,1
0.39,8.38899993896484,0.0838899993896484,0,7,0
0.46,15.4350004196167,0.154350004196167,1,6,0
1.19,17.0429992675781,0.170429992675781,0,8,1
2.61,20.6389999389648,0.206389999389648,0,8,1
3.37,19.4209995269775,0.194209995269775,0,5,1
0.49,14.7250003814697,0.147250003814697,1,7,0
0.2,6.90299987792969,0.0690299987792969,0,6,1
0.58,17.1539993286133,0.171539993286133,1,7,1
0.78,5.54199981689453,0.0554199981689453,1,10,1
0.58,16.1270008087158,0.161270008087158,1,6,1
0.5,9.92899990081787,0.0992899990081787,1,7,0
2.69,23.2490005493164,0.232490005493164,1,7,1
1.66,26.007999420166,0.26007999420166,1,6,1
1.83,22.0629997253418,0.220629997253418,0,12,1
1.76,27.5429992675781,0.275429992675781,0,10,1
0.49,5.55800008773804,0.0555800008773804,1,5,0
2.91,13.6590003967285,0.136590003967285,1,6,1
0.75,16.7269992828369,0.167269992828369,1,6,1
3.22,14.5129995346069,0.145129995346069,0,15,1
0.41,3.7409999370575,0.037409999370575,0,15,0
2.29,3.49900007247925,0.0349900007247925,0,12,1
1.75,11.9320001602173,0.119320001602173,0,15,1
2.33,8.69499969482422,0.0869499969482422,0,10,1
2.73,10.0900001525879,0.100900001525879,0,12,1
1.3,20.386999130249,0.20386999130249,0,16,1
1.79,23.92799949646,0.2392799949646,0,15,1
1.84,18.4360008239746,0.184360008239746,0,10,1
1.6,26.5349998474121,0.265349998474121,0,12,1
1.56,21.6340007781982,0.216340007781982,0,7,1
0.14,7.59499979019165,0.0759499979019165,0,10,0
0.21,5.99599981307983,0.0599599981307983,0,12,0
0.2,6.30200004577637,0.0630200004577637,1,5,0
0.26,6.46799993515015,0.0646799993515015,1,7,0
0.07,4.06199979782104,0.0406199979782104,1,5,0
0.08,5.26999998092651,0.0526999998092651,1,6,0
0.11,2.3510000705719,0.023510000705719,1,6,0
0.05,1.98099994659424,0.0198099994659424,1,6,0
0.27,5.75600004196167,0.0575600004196167,0,7,0
3.11,25.3980007171631,0.253980007171631,0,7,1
2.78,21.8349990844727,0.218349990844727,1,5,1
4.35,36.1809997558594,0.361809997558594,0,8,1
4.07,31.1529998779297,0.311529998779297,0,7,1
0.11,3.01399993896484,0.0301399993896484,1,7,0
0.07,23.4060001373291,0.234060001373291,1,5,0
0.29,7.30900001525879,0.0730900001525879,1,12,0
0.4,6.73799991607666,0.0673799991607666,0,12,1
0.81,0.699000000953674,0.00699000000953674,0,10,1
2.87,63.1940002441406,0.631940002441406,0,7,1
3.31,34.9459991455078,0.349459991455078,0,10,1
0.93,34.4930000305176,0.344930000305176,1,8,1
1.28,27.6760005950928,0.276760005950928,0,10,1
3.03,34.548999786377,0.34548999786377,1,8,1
0.43,13.6359996795654,0.136359996795654,0,10,1
5.19,16.2150001525879,0.162150001525879,0,5,1
5.04,28.5109996795654,0.285109996795654,1,5,1
0.56,37.1780014038086,0.371780014038086,1,4,0
0.56,44.3110008239746,0.443110008239746,0,5,0
1.64,39.3800010681152,0.393800010681152,1,1,0
1.2,26.818000793457,0.26818000793457,0,0,1
0.57,14.8439998626709,0.148439998626709,1,1,0
1.7,28.6860008239746,0.286860008239746,0,5,0
1.29,70.5510025024414,0.705510025024414,0,5,0
0.39,10.3579998016357,0.103579998016357,1,8,0
0.56,9.24199962615967,0.0924199962615967,0,0,1
0.3,12.1569995880127,0.121569995880127,0,5,0
0.23,7.69600009918213,0.0769600009918213,0,5,0
0.51,12.5410003662109,0.125410003662109,0,5,0
0.97,30.7159996032715,0.307159996032715,0,5,0
0.85,38.1319999694824,0.381319999694824,0,5,0
0.97,61.1269989013672,0.611269989013672,0,5,0
1.04,62.4300003051758,0.624300003051758,1,6,1
1.32,39.9850006103516,0.399850006103516,1,5,0
0.71,30.8309993743896,0.308309993743897,0,7,0
0.81,31.9099998474121,0.319099998474121,0,6,0
0.05,4.99200010299683,0.0499200010299683,0,10,0
2.62,35.8199996948242,0.358199996948242,1,3,0
0.05,19.3080005645752,0.193080005645752,1,4,0
0.73,26.7150001525879,0.267150001525879,1,4,1
0.62,31.7119998931885,0.317119998931885,1,4,1
0.64,8.73200035095215,0.0873200035095215,1,0,1
0.35,17.3549995422363,0.173549995422363,1,5,0
0.86,20.8780002593994,0.208780002593994,1,0,1
0.74,14.4890003204346,0.144890003204346,1,8,0
0.47,14.2270002365112,0.142270002365112,0,9,0
0.56,21.6730003356934,0.216730003356934,0,8,1
0.05,2.25399994850159,0.0225399994850159,1,6,0
0.05,13.8559999465942,0.138559999465942,0,5,0
0.05,7.48400020599365,0.0748400020599365,0,5,1
0.24,7.50299978256226,0.0750299978256226,1,5,0
0.07,12.4860000610352,0.124860000610352,1,4,0
0.07,10.2889995574951,0.102889995574951,1,4,0
0.51,8.19799995422363,0.0819799995422363,1,3,1
0.47,8.52299976348877,0.0852299976348877,1,5,0
0.34,9.03299999237061,0.0903299999237061,1,6,0
0.24,17.8530006408691,0.178530006408691,1,6,0
1.2,10.7270002365112,0.107270002365112,1,6,1
3.35,12.9160003662109,0.129160003662109,0,7,1
0.56,8.62899971008301,0.0862899971008301,1,7,0
0.34,14.6450004577637,0.146450004577637,0,10,1
0.61,20.4869995117188,0.204869995117188,0,13,1
0.26,6.90500020980835,0.0690500020980835,0,5,0
0.8,15.3020000457764,0.153020000457764,0,8,1
0.1,13.0459995269775,0.130459995269775,0,6,1
0.25,25.1520004272461,0.251520004272461,0,6,0
0.32,11.2700004577637,0.112700004577637,1,8,1
0.29,15.2749996185303,0.152749996185303,1,5,0
0.44,14.4069995880127,0.144069995880127,1,5,0
0.74,26.0550003051758,0.260550003051758,1,6,1
0.69,15.9079999923706,0.159079999923706,1,7,0
0.73,11.2639999389648,0.112639999389648,1,5,0
0.05,7.10699987411499,0.0710699987411499,1,5,0
0.45,17.4759998321533,0.174759998321533,1,6,0
2.78,25.8959999084473,0.258959999084473,1,7,1
0.05,14.0979995727539,0.140979995727539,1,8,0
0.05,17.0270004272461,0.170270004272461,1,5,0
1.71,20.6949996948242,0.206949996948242,1,5,1
0.66,34.7509994506836,0.347509994506836,0,13,1
0.75,51.4939994812012,0.514939994812012,0,8,1
0.75,58.7960014343262,0.587960014343262,1,7,1
0.86,48.8549995422363,0.488549995422363,1,6,1
1.01,33.9169998168945,0.339169998168945,1,7,1
1.02,36.435001373291,0.36435001373291,1,5,1
0.17,10.2919998168945,0.102919998168945,1,6,1
1.33,9.87100028991699,0.0987100028991699,1,6,1
0.8,28.1100006103516,0.281100006103516,1,5,1
0.53,41.8849983215332,0.418849983215332,1,5,1
0.48,15.7559995651245,0.157559995651245,1,5,0
0.31,12.6309995651245,0.126309995651245,1,7,0
0.5,9.09099960327148,0.0909099960327148,1,5,0
0.5,8.94299983978271,0.0894299983978271,1,12,0
0.1,13.1230001449585,0.131230001449585,1,7,0
0.09,11.4569997787476,0.114569997787476,0,10,0
0.08,6.97599983215332,0.0697599983215332,0,10,0
0.6,30.9570007324219,0.309570007324219,0,6,0
0.63,109.763999938965,1.09763999938965,1,8,0
0.54,108.003997802734,1.08003997802734,1,5,0
0.66,104.555999755859,1.04555999755859,1,6,1
1.49,72.1640014648438,0.721640014648438,0,10,1
0.8,26.5610008239746,0.265610008239746,1,12,1
0.68,43.867000579834,0.43867000579834,0,10,1
0.89,55.1730003356934,0.551730003356934,0,7,1
2.19,44.6290016174316,0.446290016174316,0,10,1
0.63,31.3810005187988,0.313810005187988,0,12,1
1.04,19.0809993743896,0.190809993743896,1,7,1
1.27,21.3199996948242,0.213199996948242,1,12,1
0.29,12.956000328064,0.12956000328064,1,10,0
0.05,11.8000001907349,0.118000001907349,1,7,0
2.1,116.278999328613,1.16278999328613,1,7,1
1.63,178.412002563477,1.78412002563477,0,14,1
1.45,129.889007568359,1.29889007568359,1,8,1
0.07,12.4630002975464,0.124630002975464,0,10,0
1.11,13.5530004501343,0.135530004501343,0,12,1
1.51,25.5440006256104,0.255440006256104,1,8,1
2.38,39.9500007629395,0.399500007629395,0,12,1
0.47,20.3999996185303,0.203999996185303,0,14,0
2.5,36.9150009155273,0.369150009155273,0,12,1
1.43,37.9949989318848,0.379949989318848,0,8,0
0.78,59.7430000305176,0.597430000305176,1,6,1
0.65,70.7559967041016,0.707559967041016,1,6,0
0.72,5.47800016403198,0.0547800016403198,1,6,0
0.29,14.2329998016357,0.142329998016357,1,12,0
0.48,11.0190000534058,0.110190000534058,1,9,0
0.08,12.9250001907349,0.129250001907349,0,5,0
0.07,0.836000025272369,0.00836000025272369,0,5,0
0.78,35.007999420166,0.35007999420166,0,16,0
0.41,5.82000017166138,0.0582000017166138,0,5,0
0.57,9.88599967956543,0.0988599967956543,0,5,0
0.49,13.2220001220703,0.132220001220703,0,5,0
0.31,9.59899997711182,0.0959899997711182,0,0,0
0.63,26.492000579834,0.26492000579834,1,5,1
0.18,12.5299997329712,0.125299997329712,1,6,0
0.45,8.53899955749512,0.0853899955749512,1,6,0
0.05,4.82399988174438,0.0482399988174438,1,6,0
0.33,4.67600011825562,0.0467600011825562,1,7,1
0.53,34.8370018005371,0.348370018005371,1,5,0
0.28,8.70499992370605,0.0870499992370605,0,10,0
2.69,5.7810001373291,0.057810001373291,0,10,1
2.6,10.5939998626709,0.105939998626709,1,7,0
2.95,23.632999420166,0.23632999420166,0,15,0
1.46,40.4650001525879,0.404650001525879,0,15,0
1.39,34.4539985656738,0.344539985656738,0,10,0
0.73,20.9179992675781,0.209179992675781,1,10,0
0.25,7.72399997711182,0.0772399997711182,1,8,0
0.06,14.7880001068115,0.147880001068115,0,14,1
0.12,9.68299961090088,0.0968299961090088,0,10,0
0.24,5.46000003814697,0.0546000003814697,0,17,0
0.42,13.6009998321533,0.136009998321533,0,14,0
0.6,19.0620002746582,0.190620002746582,1,10,0
3.56,76.8539962768555,0.768539962768555,0,8,1
1.5,59.507999420166,0.59507999420166,1,6,0
0.64,46.9780006408691,0.469780006408691,0,4,1
0.62,14.4040002822876,0.144040002822876,0,5,1
0.21,11.3629999160767,0.113629999160767,0,0,0
1.39,10.4429998397827,0.104429998397827,1,3,0
1.66,30.9689998626709,0.309689998626709,0,4,1
2.22,57.443000793457,0.57443000793457,0,5,1
3.77,28.5450000762939,0.285450000762939,1,6,0
0.16,10.1059999465942,0.101059999465942,1,6,0
3.26,51.359001159668,0.51359001159668,0,0,0
3.87,53.2980003356934,0.532980003356934,0,10,1
1.27,11.6549997329712,0.116549997329712,0,5,1
3.97,16.7980003356934,0.167980003356934,0,5,1
0.23,3.53999996185303,0.0353999996185303,0,5,0
0.2,5.66400003433228,0.0566400003433228,0,9,0
0.13,12.1890001296997,0.121890001296997,1,5,0
2.04,148.817993164062,1.48817993164063,1,5,0
0.95,54.8940010070801,0.548940010070801,1,4,0
2.16,54.9669990539551,0.549669990539551,1,4,1
1.27,55.0359992980957,0.550359992980957,0,5,1
0.98,58.4630012512207,0.584630012512207,1,7,1
0.9,41.7789993286133,0.417789993286133,1,3,1
1.06,6.60400009155273,0.0660400009155273,1,5,1
1.35,12.7589998245239,0.127589998245239,1,5,1
1.18,10.7299995422363,0.107299995422363,1,5,1
1.15,19.7600002288818,0.197600002288818,1,6,1
1.17,33.8380012512207,0.338380012512207,1,0,1
0.89,63.0449981689453,0.630449981689453,1,3,1
1.11,39.9169998168945,0.399169998168945,1,8,0
1.54,107.33699798584,1.0733699798584,1,6,0
0.63,61.9199981689453,0.619199981689453,0,0,0
0.72,60.5009994506836,0.605009994506836,1,9,1
0.32,13.5170001983643,0.135170001983643,0,5,0
0.62,55.4529991149902,0.554529991149902,0,8,1
0.32,5.83599996566772,0.0583599996566772,0,12,0
0.28,8.27299976348877,0.0827299976348877,0,5,0
0.57,40.3419990539551,0.403419990539551,1,5,1
0.73,37.8359985351562,0.378359985351563,1,7,0
0.32,18.5459995269775,0.185459995269775,1,7,0
0.62,32.1230010986328,0.321230010986328,0,10,0
0.59,5.64300012588501,0.0564300012588501,0,12,0
0.36,18.2220001220703,0.182220001220703,1,10,0
0.49,17.9130001068115,0.179130001068115,1,7,0
0.85,12.8839998245239,0.128839998245239,1,6,0
4.28,25.5809993743896,0.255809993743896,0,14,1
0.69,84.6839981079102,0.846839981079102,1,7,0
0.57,6.5770001411438,0.065770001411438,0,7,0
0.72,24.0869998931885,0.240869998931885,0,10,0
0.74,22.6380004882812,0.226380004882813,1,7,0
0.25,15.9519996643066,0.159519996643066,1,10,0
0.86,29.9540004730225,0.299540004730225,0,7,0
0.19,6.15500020980835,0.0615500020980835,0,12,0
1.12,6.875,0.06875,0,8,1
0.06,23.4489994049072,0.234489994049072,1,10,0
0.4,22.5639991760254,0.225639991760254,1,7,1
0.16,5.93300008773804,0.0593300008773804,1,7,0
0.08,7.95599985122681,0.0795599985122681,0,10,0
0.05,4.42399978637695,0.0442399978637695,0,12,0
0.54,25.7240009307861,0.257240009307861,0,8,0
0.05,6.6560001373291,0.066560001373291,0,7,0
0.21,4.66599988937378,0.0466599988937378,0,8,0
1.14,29.4979991912842,0.294979991912842,0,9,0
0.76,40.2789993286133,0.402789993286133,0,5,0
0.68,37.8289985656738,0.378289985656738,0,7,0
0.48,7.71999979019165,0.0771999979019165,1,9,0
0.62,23.4899997711182,0.234899997711182,0,7,0
0.41,12.1569995880127,0.121569995880127,1,8,1
1.18,31.0330009460449,0.310330009460449,1,0,0
1.03,32.101001739502,0.32101001739502,1,6,0
3.13,114.000999450684,1.14000999450684,1,6,0
3.01,76.177001953125,0.76177001953125,1,8,0
3.08,76.5699996948242,0.765699996948242,0,7,0
2.99,58.898998260498,0.58898998260498,1,4,0
2.7,47.3839988708496,0.473839988708496,1,2,0
3.78,39.1559982299805,0.391559982299805,1,6,0
0.05,9.23499965667725,0.0923499965667725,0,12,0
1.87,40.8339996337891,0.408339996337891,0,10,1
1.35,14.7119998931885,0.147119998931885,1,8,1
1.11,25.7049999237061,0.257049999237061,0,6,0
0.26,16.5429992675781,0.165429992675781,0,10,0
0.05,12.9619998931885,0.129619998931885,0,6,1
0.05,10.2889995574951,0.102889995574951,0,5,0
0.67,48.5839996337891,0.485839996337891,0,5,0
0.29,3.1800000667572,0.031800000667572,0,5,0
0.5,4.91900014877319,0.0491900014877319,0,7,0
2.59,50.9189987182617,0.509189987182617,1,2,0
0.4,19.3490009307861,0.193490009307861,1,15,0
0.1,18.6790008544922,0.186790008544922,1,8,0
1.09,46.7519989013672,0.467519989013672,0,5,0
0.85,39.6699981689453,0.396699981689453,0,0,0
0.46,11.7659997940063,0.117659997940063,0,5,0
3.02,136.126998901367,1.36126998901367,0,5,0
3.57,4.75500011444092,0.0475500011444092,1,5,1
0.69,56.0589981079102,0.560589981079102,0,4,0
0.46,16.2759990692139,0.162759990692139,0,10,0
1.72,43.3899993896484,0.433899993896484,1,8,1
0.79,58.6259994506836,0.586259994506836,0,5,0
0.76,31.4009990692139,0.314009990692139,0,12,1
0.11,6.08900022506714,0.0608900022506714,0,10,0
0.43,16.9190006256104,0.169190006256104,0,12,1
0.06,18.9839992523193,0.189839992523193,0,10,1
1.39,18.2880001068115,0.182880001068115,0,12,1
0.15,4.22100019454956,0.0422100019454956,0,12,0
2.91,12.7480001449585,0.127480001449585,0,12,1
0.92,17.9260005950928,0.179260005950928,0,8,1
0.47,15.5539999008179,0.155539999008179,0,12,0
0.58,15.8870000839233,0.158870000839233,1,8,1
0.05,13.8800001144409,0.138800001144409,0,10,0
0.22,4.20300006866455,0.0420300006866455,0,9,1
0.05,5.10500001907349,0.0510500001907349,0,9,0
0.05,16.4309997558594,0.164309997558594,1,10,0
0.05,13.8159999847412,0.138159999847412,0,9,0
0.05,6.35200023651123,0.0635200023651123,0,14,0
1.38,14.6120004653931,0.146120004653931,0,5,1
0.05,19.2119998931885,0.192119998931885,0,9,0
0.42,14.4849996566772,0.144849996566772,0,10,1
0.05,9.375,0.09375,0,5,0
0.05,13.4340000152588,0.134340000152588,1,8,0
0.55,32.4620018005371,0.324620018005371,1,10,0
1.29,180.440002441406,1.80440002441406,0,0,0
2.88,136.427993774414,1.36427993774414,0,0,0
1.54,195.184005737305,1.95184005737305,0,10,1
