Id,As,Lsg,Newstat,Oldstat,Func,Rel,Assn,Ed,Drink,Status,Howknow,Cucard,Survey,Change,Why,Time,Shift,Shtime,Fam,Knnosw,Nosw,Inc,Usenow,Nowsw,Comp,X,Y,Nearest,Distcw,Distpw,cw50,cw100,cw150,pw50,pw100,pw150
8516,8,0,1,0,1,1,0,0,23,1,1,0,0,0,,,,,3,,,,,,1,258248.1796,2630291.833,5.814,279.3,5.814,0,0,0,8,27,39
8518,1,0,1,3,1,1,0,5,23,1,2,1,1,0,,,,,2,,,,,,1,257951.6454,2632094.803,12.037,583.547,12.037,0,0,0,10,21,31
8519,1,0,1,3,1,1,1,5,23,1,2,1,1,0,,,,,5,,,,,,1,257931.7329,2632103.262,9.772,565.556,9.772,0,0,0,9,19,31
8522,19,0,1,13,1,1,1,5,23,1,23,0,0,0,,,,,0,,,1,,,1,259155.6731,2632816.002,4.549,161.835,4.549,0,0,0,2,7,13
8523,29,0,1,13,1,1,1,12,23,1,23,1,1,0,,,,,1,,,1,,,1,259168.5933,2632826.498,10.204,154.38,10.204,0,0,0,2,7,12
8524,1,0,1,3,1,1,0,5,23,1,2,1,1,0,,,,,3,,,,,,1,256549.1836,2632820.297,0.34,528.451,0.34,0,0,0,18,45,80
8525,1,0,1,3,1,1,0,5,23,1,2,0,0,0,,,,,2,,,,,,1,256590.6597,2632820.892,3.743,511.288,3.743,0,0,0,19,45,80
8526,1,0,1,3,1,1,0,10,23,1,2,1,1,0,,,,,1,,,,,,1,256466.5617,2632848.835,6.541,594.799,6.541,0,0,0,10,45,70
8527,1,0,1,0,1,1,0,5,23,1,3,0,0,0,,,,,2,,,,,,1,256577.7886,2632924.529,5.214,612.317,5.214,0,0,0,9,36,75
8528,2,0,1,3,1,1,0,5,23,1,2,0,0,0,,,,,1,,,,,,1,256639.9263,2632920.898,1.372,589.954,1.372,0,0,0,12,38,75
8529,2,0,1,0,1,1,2,8,23,1,3,0,0,0,,,,,2,,,,,,1,256533.0881,2634266.609,21.73,1306.372,21.73,0,0,0,2,7,16
8530,17,0,1,0,1,1,1,7,23,1,3,0,0,0,,,,,,,,,,,1,256590.0428,2634258.263,9.625,1266.447,9.625,0,0,0,4,9,15
8532,5,0,1,0,1,1,0,5,23,1,3,0,0,0,,,,,,,,,,,1,256520.8968,2634319.633,11.632,1356.423,11.632,0,0,0,1,7,14
8533,10,0,1,0,1,1,0,5,23,1,3,1,1,0,,,,,2,,,,,,1,256425.1136,2632617.76,12.532,453.546,12.532,0,0,0,3,7,12
8534,2,0,1,0,1,1,2,7,2,1,3,0,0,0,,,,,2,,,,,,1,256584.2516,2634287.724,10.76,1294.032,10.76,0,0,0,4,8,14
8535,1,0,1,0,1,1,1,4,23,1,3,0,0,0,,,,,,,,,,,1,256612.2701,2633973.666,7.783,1029.73,7.783,0,0,0,3,13,21
8537,30,1,1,0,1,1,1,13,23,1,3,0,0,0,,,,,,,,,,,1,256563.6836,2634368.037,9.752,1372.345,9.752,0,0,0,2,4,8
8538,2,0,1,1,1,1,0,9,23,1,3,0,0,0,,,,,,,,,,,1,256607.9622,2634333.495,11.287,1319.405,11.287,0,0,0,1,8,12
8540,4,1,1,0,1,1,0,12,23,1,3,0,0,0,,,,,3,,,,,,1,256790.5602,2633248.201,5.18,520.448,5.18,0,0,0,1,3,10
8541,44,0,1,13,1,1,0,5,23,1,23,1,1,0,,,,,1,,,1,,,1,258702.3393,2633105.188,8.807,125.197,8.807,0,0,1,1,4,8
8561,3,0,1,3,1,1,0,3,23,1,2,1,1,0,,,,,1,,,,,,1,260032.226,2632765.238,0.939,606.06,0.939,0,0,0,6,11,11
8562,4,0,1,0,1,3,0,5,23,1,2,0,0,0,,,,,3,,,,,,1,260025.2084,2632762.215,4.885,609.942,4.885,0,0,0,7,11,11
8564,15,0,1,3,1,2,0,5,23,1,2,1,1,0,,,,,2,,,,,,1,259979.3879,2632755.773,1.738,644.107,1.738,0,0,0,5,10,11
8565,23,0,1,3,1,1,0,0,23,1,2,1,1,0,,,,,3,,,,,,1,260045.3792,2632697.613,3.129,557.234,3.129,0,0,0,3,9,11
8569,9,0,1,3,1,2,0,5,23,1,2,1,1,0,,,,,5,,,,,,1,260066.6929,2632466.232,11.664,450.212,11.664,0,0,0,1,4,6
8571,27,0,1,3,1,2,0,10,23,1,2,0,0,0,,,,,0,,,,,,1,259068.0608,2630962.761,2.518,278.888,2.518,0,0,0,8,18,24
8575,6,0,1,3,1,2,0,5,23,1,2,0,0,0,,,,,0,,,,,,1,259020.5708,2630968.722,8.607,236.707,8.607,0,0,0,11,15,20
8576,17,0,1,0,1,1,0,0,23,2,,1,1,0,,,,,,,,,1,,1,259030.6664,2630972.802,6.83,242.337,6.83,0,0,0,12,16,21
8580,9,0,1,3,1,1,0,6,23,1,2,1,1,0,,,,,0,,,,,,1,259211.9465,2630999.334,5.536,353.445,5.536,0,0,0,5,14,19
8584,4,0,1,3,1,1,0,14,23,1,2,0,0,0,,,,,3,,,,,,1,257128.2463,2633158.313,9.79,190.841,9.79,0,0,0,3,10,27
8585,3,0,1,3,1,1,0,8,23,1,2,0,0,0,,,,,20,,,,,,1,257121.5158,2633212.906,6.248,188.552,6.248,0,0,0,8,17,28
8586,30,0,1,3,1,2,0,5,23,1,2,1,1,0,,,,,2,,,,,,1,257043.5156,2633273.683,15.844,272.608,15.844,0,0,0,3,20,39
8587,2,0,1,3,1,1,1,0,23,1,2,1,1,0,,,,,5,,,,,,1,257132.8011,2633287.881,5.89,191.11,5.89,0,0,0,6,17,28
8588,4,0,1,3,1,1,0,9,23,1,2,1,1,0,,,,,5,,,,,,1,257153.8078,2633324.464,14.543,189.966,14.543,0,0,0,5,12,20
8589,1,0,1,3,1,1,1,8,23,1,23,1,0,0,,,,,,,,,,,1,256608.8105,2632818.924,7.225,502.591,7.225,0,0,0,18,41,77
8590,1,0,1,3,1,1,0,4,23,1,23,0,0,0,,,,,,,,,,,1,256605.7247,2632787.026,5.524,474.227,5.524,0,0,0,17,33,68
8591,1,0,1,3,1,1,0,6,23,1,23,0,0,0,,,,,,,,,,,1,256560.485,2632744.573,10.993,456.66,10.993,0,0,0,6,26,53
8592,1,0,1,0,1,1,0,6,23,1,23,0,0,0,,,,,,,,,,,1,256686.7205,2632843.653,16.081,503.904,16.081,0,0,0,10,37,66
8594,1,0,1,0,1,1,0,9,23,1,3,0,0,0,,,,,2,,,,,,1,256740.6468,2632826.679,4.188,478.595,4.188,0,0,0,6,19,50
8595,1,0,1,0,1,1,0,9,23,1,3,0,0,0,,,,,,,,,,,1,256725.7058,2632867.929,7.51,512.675,50,0,0,0,9,31,54
8596,2,0,1,3,1,1,0,7,23,1,23,0,0,0,,,,,,,,,,,1,256696.4339,2632895.754,2.946,548.707,50,0,0,0,16,36,60
8597,2,1,1,0,1,1,1,5,23,1,23,0,0,0,,,,,,,,,,,1,256685.559,2632946.354,6.16,576.176,50,0,0,0,11,35,57
8598,2,0,1,3,1,1,1,7,23,1,23,0,0,0,,,,,,,,,,,1,256715.5201,2632959.517,13.786,553.881,50,0,0,0,10,28,47
8606,46,1,1,0,1,1,1,7,23,1,3,1,1,0,,,,,1,,,,,,1,257350.1514,2630247.017,9.282,265.212,9.282,0,0,0,2,3,10
8607,48,0,1,0,1,1,1,6,23,1,3,1,1,0,,,,,1,,,,,,1,257334.8418,2630205.721,13.994,257.7,13.994,0,0,0,2,4,11
8611,50,1,1,0,1,1,0,7,23,1,3,1,1,0,,,,,4,,,,,,1,257212.0096,2630270.016,0.877,125.773,0.877,0,0,1,8,11,19
8613,37,0,1,3,1,1,0,6,23,1,2,1,1,0,,,,,5,,,,,,1,257157.6121,2630269.635,9.423,71.439,9.423,0,1,1,5,15,20
8614,29,0,1,3,1,1,1,8,23,1,2,1,1,0,,,,,6,,,,,,1,257099.8803,2630252.874,5.346,24.938,5.346,1,1,1,5,14,22
8615,47,0,1,3,1,1,0,13,23,1,2,1,1,0,,,,,5,,,,,,1,257110.8817,2630239.947,5.193,41.829,5.193,1,1,1,5,15,22
8616,1,0,1,3,1,1,0,5,23,1,2,1,1,0,,,,,2,,,,,,1,256372.6367,2632841.922,11.326,645.65,11.326,0,0,0,8,30,52
8617,4,0,1,3,1,1,0,4,23,1,2,0,0,0,,,,,2,,,,,,1,256417.2103,2632834.707,4.484,611.923,4.484,0,0,0,9,31,64
8619,2,0,1,3,1,1,1,5,23,1,2,0,0,0,,,,,1,,,,,,1,256437.6114,2632875.547,8.739,633.067,8.739,0,0,0,13,37,63
8620,1,0,1,3,1,1,0,8,23,1,2,0,0,0,,,,,2,,,,,,1,256399.7446,2632887.45,4.119,664.578,4.119,0,0,0,14,31,61
8623,1,0,1,3,1,1,0,5,23,1,2,1,1,0,,,,,4,,,,,,1,257907.3566,2632048.082,9.505,600.978,9.505,0,0,0,10,26,30
8625,2,0,1,3,1,2,1,0,23,1,2,1,1,0,,,,,2,,,,,,1,257867.7105,2631974.135,8.881,624.749,8.881,0,0,0,4,15,30
8626,2,0,1,3,1,3,0,0,23,1,2,1,1,0,,,,,1,,,,,,1,257920.6401,2632009.077,2.407,641.704,2.407,0,0,0,9,19,32
8629,1,0,1,3,1,1,1,0,23,1,2,0,0,0,,,,,3,,,,,,1,256163.2098,2633292.191,6.117,864.756,6.117,0,0,0,7,27,48
8630,1,0,1,3,1,1,0,0,23,1,2,1,1,0,,,,,0,,,,,,1,256170.113,2633288.381,1.851,864.539,1.851,0,0,0,8,27,47
8631,1,0,1,3,1,1,0,6,23,1,2,0,0,0,,,,,0,,,,,,1,256192.3922,2633279.326,7.942,867.157,7.942,0,0,0,7,30,53
8632,1,0,1,3,1,1,0,10,23,1,2,0,0,0,,,,,3,,,,,,1,256104.9467,2633223.18,7.052,777.067,7.052,0,0,0,16,46,78
8633,4,0,1,3,1,1,0,10,23,1,2,0,0,0,,,,,2,,,,,,1,256115.5654,2633238.145,8.023,795.154,8.023,0,0,0,16,43,73
8634,1,0,1,3,1,1,0,5,23,1,2,1,1,0,,,,,2,,,,,,1,256078.4021,2633281.617,9.202,819.821,9.202,0,0,0,9,36,69
8635,1,0,1,3,1,1,0,5,23,1,2,0,0,0,,,,,1,,,,,,1,256052.8574,2633308.642,17.167,835.932,17.167,0,0,0,5,25,68
8636,1,0,1,3,1,1,0,8,23,1,2,0,0,0,,,,,2,,,,,,1,256126.3485,2633283.025,7.393,840.316,7.393,0,0,0,15,33,55
8637,1,0,1,0,1,1,0,5,23,1,3,0,0,0,,,,,1,,,,,,1,256140.6856,2633246.401,9.019,813.732,9.019,0,0,0,17,40,61
8642,38,0,1,3,1,1,0,14,23,1,1,1,1,0,,,,,0,,,,,,1,256300.7339,2632921.622,9.007,664.416,9.007,0,0,0,10,19,40
8643,1,0,1,3,1,1,0,7,23,1,2,1,1,0,,,,,0,,,,,,1,256293.947,2632892.003,10.656,641.481,10.656,0,0,0,12,23,40
8644,5,0,1,0,1,1,1,5,23,1,2,0,0,0,,,,,0,,,,,,1,256304.7798,2632889.419,11.013,648.894,11.013,0,0,0,11,25,41
8645,34,0,1,0,1,2,0,14,23,1,12,1,1,0,,,,,0,,,,,,1,256319.3729,2632867.935,5.524,649.281,5.524,0,0,0,7,27,45
8647,48,0,1,0,1,1,1,4,23,1,2,1,1,0,,,,,0,,,,,,1,256298.2239,2632853.332,1.3,623.604,1.3,0,0,0,9,27,44
8649,26,0,1,0,1,1,0,5,23,1,2,0,0,0,,,,,0,,,,,,1,256263.5361,2632842.097,2.628,588.315,2.628,0,0,0,4,20,36
8650,12,0,1,2,1,1,0,8,23,2,,1,1,0,,,,,0,,,,,5,1,256219.1729,2632851.71,17.509,557.25,17.509,0,0,0,5,18,28
8652,1,0,1,0,1,2,0,12,23,1,2,1,1,0,,,,,0,,,,,,1,256012.0636,2633096.578,13.463,623.474,13.463,0,0,0,7,30,47
8653,1,0,1,3,1,1,0,14,23,1,2,1,1,0,,,,,0,,,,,,1,256069.654,2633095.422,2.273,646.996,2.273,0,0,0,9,20,53
8654,2,0,1,0,1,2,0,5,23,1,2,0,0,0,,,,,3,,,,,,1,256024.6844,2633159.711,9.736,686.673,9.736,0,0,0,12,38,68
8655,1,0,1,0,1,1,0,5,23,1,2,1,1,0,,,,,0,,,,,,1,256025.2745,2633204.763,11.449,728.907,11.449,0,0,0,12,41,74
8656,1,0,1,3,1,1,0,0,23,1,2,0,0,0,,,,,2,,,,,,1,256181.302,2633125.489,9.687,730.335,9.687,0,0,0,4,22,53
8657,1,0,1,3,1,1,0,5,23,1,2,1,1,0,,,,,3,,,,,,1,256205.6246,2633177.159,5.747,786.779,5.747,0,0,0,9,27,59
8658,1,0,1,0,1,1,0,0,23,1,2,0,0,0,,,,,3,,,,,,1,256196.6248,2633187.653,9.384,790.644,9.384,0,0,0,10,30,60
8659,1,1,1,0,1,1,0,0,23,2,,1,1,0,,,,,0,,,,,,1,256245.9561,2633170.385,9.526,804.343,9.526,0,0,0,9,26,47
8660,1,0,1,3,1,1,0,0,23,1,2,0,0,0,,,,,5,,,,,,1,256295.9556,2633212.942,8.037,868.37,8.037,0,0,0,6,21,38
444,44,0,1,3,0,1,0,0,0,1,12,0,0,1,0,1,,,,,,,,,1,257103.7778,2630292.699,25.757,25.757,27.913,1,1,1,5,12,22
961,10,2,1,0,0,1,1,6,0,1,1,1,1,1,0,24,,,,,,,,,1,259242.5328,2631918.509,35.691,120.99,35.691,0,0,1,1,1,3
2324,5,0,1,3,0,1,0,0,0,1,1,1,1,1,1,4,,,3,,,,,,1,259051.1061,2634260.988,3.33,729.693,3.33,0,0,0,1,4,5
2412,19,2,1,0,1,1,1,11,0,2,,0,0,1,0,12,,,,,,,,,1,257381.6842,2633394.88,19.959,192.334,19.959,0,0,0,3,6,13
3121,5,2,1,3,1,1,1,0,23,1,2,1,1,1,1,24,,,2,,,,,,1,256264.4075,2634023.111,5.608,1320.657,5.608,0,0,0,8,16,26
7697,43,2,1,0,1,1,0,10,0,2,,1,1,1,1,3,,,,,,,,,1,260508.737,2632385.592,13.636,22.228,13.636,1,1,1,1,7,19
8572,9,0,1,3,1,2,0,10,23,1,2,1,1,1,1,12,,,0,,,,,,1,259066.7641,2630986.975,10.381,265.36,10.381,0,0,0,8,17,25
86,5,0,1,3,1,1,1,10,1,1,12,1,1,2,0,96,,,0,,,,,,1,256886.5773,2633228.119,13.12,423.62,13.12,0,0,0,4,15,26
90,12,1,1,3,1,1,0,10,1,1,2,1,1,2,0,48,,,1,,,,,,1,256967.5157,2633180.404,4.284,344.405,4.284,0,0,0,9,23,33
158,12,3,1,0,0,2,1,6,0,1,12,0,1,2,1,3,,,,,,,,,1,258194.9974,2632419.275,17.412,590.483,17.412,0,0,0,5,27,49
305,5,0,1,3,0,1,1,0,0,1,12,1,0,2,0,2,,,0,,,,,,1,257810.1189,2631863.739,30.432,594.453,30.432,0,0,0,2,8,15
362,20,3,1,0,0,3,0,8,0,1,12,0,0,2,1,3,,,,,,,,,1,258399.7815,2632103.75,20.396,436.272,20.396,0,0,0,1,3,16
431,31,3,1,0,0,2,1,0,0,1,12,1,1,2,0,12,,,,,,,,,1,257173.1248,2630272.33,12.663,86.844,12.663,0,1,1,8,15,19
434,42,0,1,0,0,1,0,0,0,1,12,0,0,2,0,1,,,,,,,,,1,257157.2526,2630238.061,18.191,79.445,18.191,0,1,1,5,16,21
458,43,1,1,0,1,1,0,10,0,0,3,0,0,2,1,2,,,,,,0,1,,1,256958.3066,2630284.06,26.409,128.398,26.409,0,0,1,4,12,18
467,13,0,1,0,0,2,0,3,0,1,12,1,1,2,0,1,,,,,,,,,1,256916.279,2630271.283,13.588,170.033,13.588,0,0,0,4,11,15
470,20,0,1,3,0,2,0,3,0,1,12,1,1,2,0,2,,,,,,,,,1,256888.938,2630242.379,31.472,199.839,31.472,0,0,0,5,10,15
487,22,0,1,1,0,2,1,4,0,1,1,0,0,2,0,12,,,,,,,,,1,256617.3328,2630030.682,19.084,61.987,19.084,0,1,1,6,12,14
489,48,2,1,2,0,1,0,5,0,0,2,1,1,2,1,36,,,,,,,,,1,256658.3922,2630056.586,21.081,110.244,21.081,0,0,1,6,9,13
559,28,0,1,3,0,2,0,14,0,1,12,1,1,2,0,3,,,,,,,,,1,256413.5869,2633477.269,1.232,933.637,1.232,0,0,0,3,8,12
588,10,0,1,1,1,1,1,7,0,1,23,1,1,2,0,36,,,,,,,,,1,256561.9579,2633569.142,42.587,827.075,42.587,0,0,0,1,3,14
598,43,1,1,2,1,1,1,8,0,0,2,0,0,2,1,24,,,,,,0,1,,1,256618.4032,2633348.608,2.694,704.156,2.694,0,0,0,1,6,16
638,5,1,1,0,0,2,0,5,0,1,12,1,1,2,0,3,,,,,,,,,1,255244.9042,2632893.093,6.91,508.044,6.91,0,0,0,7,15,31
725,5,0,1,13,0,3,0,5,0,1,12,1,1,2,0,6,,,,,,,,,1,255693.8729,2633002.406,14.465,486.321,14.465,0,0,0,9,29,51
773,5,1,1,3,0,3,0,0,0,1,12,0,0,2,0,24,,,,,,,,,1,256545.7503,2633999.349,13.211,1094.146,13.211,0,0,0,7,19,26
1062,50,1,1,13,0,1,1,0,0,1,13,1,1,2,1,36,,,,,,,,,1,257161.731,2631974.146,32.501,121.929,32.501,0,0,1,4,13,16
1196,6,2,1,0,1,1,0,10,23,1,23,0,1,2,0,12,,,,,,,,,1,256824.351,2631466.959,6.816,342.023,6.816,0,0,0,12,48,77
1204,15,2,1,13,1,1,1,3,23,1,23,1,1,2,0,12,,,4,,,3,,,1,256862.1057,2631427.911,2.18,309.362,2.18,0,0,0,4,33,64
1205,39,2,1,13,1,1,1,2,23,1,23,0,1,2,0,24,,,,,,,,,1,256852.5721,2631426.963,11.759,318.902,11.759,0,0,0,6,34,63
1212,23,2,1,0,1,1,1,2,23,1,23,1,1,2,0,1,,,,,,,,,1,256854.4864,2631551.035,5.42,317.844,5.42,0,0,0,18,49,74
1230,15,0,1,13,1,2,1,10,0,1,23,1,1,2,0,8,,,1,,,,,,1,256650.836,2631558.705,25.96,494.736,25.96,0,0,0,9,36,54
1240,7,2,1,13,0,1,1,14,23,1,23,0,1,2,0,12,,,,,,,,,1,256679.806,2631543.075,19.221,489.222,19.221,0,0,0,6,41,68
1246,5,2,1,3,1,1,1,5,23,1,23,1,1,2,0,12,,,,,,,,,1,256726.2341,2631453.833,4.318,440.8,4.318,0,0,0,14,39,59
1252,31,2,1,3,1,1,2,2,23,1,23,1,1,2,0,24,,,,,,,,,1,256615.6224,2631384.96,9.014,559.533,9.014,0,0,0,2,5,30
1272,34,2,1,0,0,1,1,4,0,1,23,0,1,2,0,12,,,,,,,,,1,256434.8273,2631458.18,30.561,430.346,30.561,0,0,0,4,21,28
1302,5,2,1,3,1,1,1,3,23,1,23,1,1,2,0,1,,,,,,,,,1,256324.6895,2631417.557,25.445,394.218,25.445,0,0,0,3,15,27
1311,30,2,1,3,1,1,1,3,23,1,23,1,1,2,0,4,,,,,,,,,1,256213.7719,2631371.039,5.776,356.574,5.776,0,0,0,4,8,20
1354,5,2,1,0,1,1,0,1,23,1,23,1,1,2,0,24,,,,,,,,,1,255741.5748,2631046.021,11.17,226.218,11.17,0,0,0,16,36,44
1366,5,2,1,3,1,1,1,12,23,1,23,0,1,2,1,6,,,,,,,,,1,255791.6785,2631043.883,10.736,201.051,10.736,0,0,0,14,36,48
1369,5,0,1,13,0,1,1,12,0,1,23,2,1,2,0,3,,,,,,,,,1,255737.7497,2631020.785,14.588,248.729,14.588,0,0,0,17,33,45
1370,11,0,1,13,0,1,1,1,0,1,23,2,1,2,0,3,,,,,,,,,1,255737.7497,2631020.785,14.588,248.729,14.588,0,0,0,17,33,45
1425,20,3,1,0,0,1,1,3,0,1,23,1,1,2,0,12,,,,,,,,,1,255703.563,2630606.385,3.228,411.368,3.228,0,0,0,9,12,16
1427,15,2,1,0,0,1,1,8,0,1,23,0,0,2,0,18,,,,,,,,,1,255699.2637,2630593.346,13.736,397.68,13.736,0,0,0,8,10,15
1433,5,1,1,0,0,1,1,4,23,1,23,0,1,2,0,6,,,,,,,,,1,255792.7177,2630450.489,20.136,333.517,20.136,0,0,0,3,5,9
1436,40,2,1,0,1,1,1,5,23,2,,1,1,2,1,6,,,,,,,,,1,259204.3936,2634588.451,13.386,372.061,13.386,0,0,0,3,13,29
1459,16,2,1,3,1,1,1,8,23,2,,0,0,2,0,1,,,,,1,,,,1,259203.9997,2634656.603,10.613,306.22,10.613,0,0,0,6,16,20
1463,5,2,1,3,1,1,1,5,23,1,23,1,1,2,0,36,,,,,,,,,1,259208.1322,2634568.074,21.011,391.132,21.011,0,0,0,4,11,33
1466,39,2,1,0,0,1,1,7,0,1,23,1,1,2,0,24,,,,,,,,,1,259179.3569,2634554.334,4.541,411.332,4.541,0,0,0,5,12,31
1467,20,2,1,3,1,1,0,7,23,1,23,1,1,2,0,24,,,,,,,,,1,259182.9209,2634513.276,10.57,450.169,10.57,0,0,0,4,20,29
1472,23,2,1,3,1,1,1,7,23,1,23,1,1,2,0,2,,,,,,,,,1,259127.7622,2634506.993,4.49,472.209,4.49,0,0,0,7,17,24
1480,18,2,1,3,1,1,0,3,23,1,23,1,1,2,0,12,,,,,1,,,,1,259129.2137,2634461.538,30.609,514.698,30.609,0,0,0,4,19,25
1487,37,2,1,3,1,1,1,5,23,1,23,1,1,2,0,36,,,,,,,,,1,259221.9629,2634439.494,1.19,515.602,1.19,0,0,0,7,9,24
1519,5,1,1,3,0,1,1,9,23,1,23,1,1,2,0,36,,,,,,,,,1,258153.0429,2634046.615,14.274,971.642,14.274,0,0,0,5,9,19
1537,5,2,1,3,1,1,1,5,23,1,23,0,0,2,0,24,,,,,,,,,1,258391.5661,2633697.65,12.946,671.608,12.946,0,0,0,4,20,39
1547,13,2,1,3,1,1,0,8,23,1,23,1,1,2,0,24,,,,,1,,,,1,258528.6168,2633743.561,11.129,736.209,11.129,0,0,0,5,9,16
1553,5,2,1,0,1,1,1,7,2,1,23,2,1,2,1,12,,,,,,1,,,1,258444.7901,2633648.929,6.057,649.931,6.057,0,0,0,10,25,43
1557,5,2,1,3,0,1,1,3,23,1,23,1,1,2,0,12,,,,,1,,,,1,258428.5594,2633613.188,11.944,610.758,11.944,0,0,0,10,33,44
1565,5,2,1,0,1,1,1,6,23,1,23,1,1,2,0,1,,,,,1,,,,1,258453.1779,2633581.382,14.819,591.97,14.819,0,0,0,3,25,38
1575,5,2,1,0,1,1,0,8,23,2,,0,0,2,0,2,,,,,1,,,,1,258374.4812,2633590.453,10.791,566.352,10.791,0,0,0,14,35,49
1599,5,2,1,13,1,1,1,0,23,1,23,0,0,2,0,8,,,,,1,,,,1,258279.7183,2633482.154,11.898,430.501,11.898,0,0,0,5,14,31
1639,9,2,1,1,1,1,1,12,23,1,23,1,1,2,1,24,,,,,,,,,1,259149.1555,2632853.23,28.188,124.041,28.188,0,0,1,6,8,13
1678,28,2,1,0,0,1,0,6,0,1,23,0,0,2,1,12,,,,,,,,,1,258255.5332,2632441.717,15.105,643.783,15.105,0,0,0,4,20,39
1747,16,2,1,3,1,1,0,6,23,1,23,1,1,2,0,2,,,,,,,,,1,258545.2359,2632031.145,35.365,279.883,35.365,0,0,0,4,8,20
1950,18,2,1,0,1,1,0,12,23,2,,1,1,2,1,18,,,,,1,,,,1,258169.5098,2630720.857,12.295,116.559,12.295,0,0,1,7,17,21
1955,7,2,1,0,1,1,1,5,23,1,23,1,1,2,1,18,,,,,,,,,1,258226.9843,2630752.955,7.418,139.507,7.418,0,0,1,7,16,25
1963,5,2,1,3,1,1,1,0,23,2,,0,0,2,1,12,,,,,,,,,1,258204.2286,2630632.002,21.502,21.502,33.099,1,1,1,3,12,28
1970,5,2,1,3,1,1,0,5,23,2,,2,1,2,1,8,,,,,1,,,,1,258262.7162,2630673.87,27.373,76.131,27.373,0,1,1,5,13,28
2066,14,2,1,1,1,1,0,11,23,2,,1,1,2,1,24,,,,,,,,,1,257692.37,2630768.91,39.465,194.801,39.465,0,0,0,1,10,13
2088,24,0,1,1,1,1,0,10,0,1,1,1,1,2,1,18,,,,,,,,,1,257664.5582,2630518.768,42.298,60.729,42.298,0,1,1,2,3,7
2191,38,0,1,1,0,1,0,0,0,1,12,0,0,2,1,16,,,,,,,,,1,256751.3971,2629461.098,5.761,331.484,5.761,0,0,0,9,14,22
2679,22,3,1,0,0,3,0,0,0,1,1,0,0,2,1,24,,,,,,,,,1,257980.7167,2631770.208,35.118,675.71,35.118,0,0,0,1,3,7
2858,34,3,1,0,0,1,0,0,0,1,1,0,0,2,1,16,,,,,,,,,1,257027.0095,2629556.568,22.507,368.295,22.507,0,0,0,7,26,35
2895,15,1,1,1,0,1,1,6,0,1,1,1,1,2,0,24,,,,,,,,,1,256950.8658,2629871.059,7.908,412.758,7.908,0,0,0,9,31,39
2911,5,3,1,0,0,1,1,8,0,1,1,1,1,2,1,24,,,,,,,,,1,256900.1096,2629875.051,18.292,363.696,18.292,0,0,0,6,29,36
2965,21,3,1,0,0,1,0,0,0,1,12,1,1,2,1,16,,,,,,,,,1,255906.2115,2633269.009,10.692,759.286,10.692,0,0,0,9,17,34
2970,5,3,1,1,0,1,0,12,0,1,1,0,0,2,1,5,,,,,,,,,1,255737.2076,2633233.818,12.555,712.506,12.555,0,0,0,6,8,17
2983,5,1,1,0,0,1,0,5,23,1,1,0,0,2,0,6,,,,,,,,,1,256005.8234,2633159.844,11.286,680.024,11.286,0,0,0,11,40,62
2985,5,3,1,0,0,3,0,5,0,1,1,0,0,2,1,6,,,,,,,,,1,256134.4642,2633149.549,24.783,725.712,24.783,0,0,0,5,38,70
3005,14,0,1,13,0,1,0,0,0,1,12,1,1,2,0,1,,,,,,,,,1,256100.3679,2633354.749,16.193,895.872,16.193,0,0,0,1,21,43
3127,35,0,1,12,1,1,0,8,0,0,12,1,1,2,1,18,,,0,,,,,,1,256232.1994,2634128.552,1.506,1412.009,1.506,0,0,0,4,11,30
3145,7,3,1,0,0,1,0,0,0,1,12,1,1,2,0,6,,,,,,,,,1,256213.0318,2633878.634,9.499,1281.399,9.499,0,0,0,1,5,16
3167,5,1,1,0,0,1,1,4,23,1,12,0,1,2,0,24,,,,,,,,,1,256425.6397,2634303.693,4.046,1401.564,4.046,0,0,0,4,5,12
3206,5,1,1,3,0,1,0,0,0,1,2,1,1,2,0,12,,,,,,,,,1,256641.6206,2632971.102,15.97,626.234,50,0,0,0,6,26,54
3208,5,2,1,0,1,1,1,5,23,2,,0,0,2,0,5,,,1,,,,,,1,256608.4171,2632936.941,12.809,614.131,12.809,0,0,0,10,33,69
3246,19,0,1,2,1,1,0,10,0,0,2,0,0,2,1,12,,,,,,,1,,1,256529.4455,2632950.089,5.614,654.172,5.614,0,0,0,7,24,58
3298,5,2,1,13,1,1,0,12,23,1,2,0,1,2,0,30,,,0,,,,,,1,256706.6461,2632825.958,11.985,482.702,11.985,0,0,0,8,27,56
3313,24,2,1,0,1,1,0,12,23,1,12,1,1,2,0,12,,,0,,,,,,1,256727.7845,2632829.85,15.6,483.282,15.6,0,0,0,7,22,54
3349,5,2,1,0,1,1,0,0,23,2,,1,1,2,0,6,,,,,,,,,1,256930.314,2632776.767,16.096,292.836,50,0,0,0,7,22,34
3404,33,3,1,0,0,1,1,5,0,1,12,0,0,2,0,12,,,,,,,,,1,256914.0809,2633226.548,21.842,396.085,21.842,0,0,0,5,19,27
3410,14,2,1,3,1,1,0,4,23,1,2,1,1,2,0,24,,,,,,,,,1,256986.7377,2633262.448,5.603,326.562,5.603,0,0,0,6,19,36
3447,50,1,1,2,1,1,1,5,0,0,2,1,0,2,1,3,,,,,,,1,,1,257064.5753,2633313.404,34.238,263.936,34.238,0,0,0,4,16,27
